STROKE 1
146 169 1775711322.733000
139 173 1775711322.793000
135 174 1775711322.809000
131 175 1775711322.825000
126 175 1775711322.843000
122 174 1775711322.859000
120 167 1775711322.875000
120 158 1775711322.892000
121 150 1775711322.909000
127 144 1775711322.925000
134 140 1775711322.942000
141 139 1775711322.958000
147 139 1775711322.975000
151 141 1775711322.992000
153 146 1775711323.009000
155 153 1775711323.025000
155 162 1775711323.042000
155 168 1775711323.058000
154 173 1775711323.075000
151 176 1775711323.091000
147 178 1775711323.108000
144 178 1775711323.125000
140 178 1775711323.141000
137 178 1775711323.158000

STROKE 2
158 169 1775711323.464000
157 154 1775711323.491000
158 148 1775711323.508000
164 144 1775711323.524000
171 143 1775711323.541000
178 142 1775711323.558000
185 142 1775711323.574000
189 143 1775711323.591000
191 148 1775711323.608000
191 156 1775711323.624000
191 165 1775711323.641000
191 173 1775711323.657000
191 179 1775711323.674000
189 183 1775711323.691000
189 185 1775711323.707000
189 187 1775711323.724000

STROKE 3
218 144 1775711323.913000
216 149 1775711324.024000
221 155 1775711324.040000
226 162 1775711324.057000
229 167 1775711324.074000
230 171 1775711324.090000
230 173 1775711324.107000
227 173 1775711324.124000
221 173 1775711324.140000
217 173 1775711324.157000
215 172 1775711324.174000
213 170 1775711324.190000
213 168 1775711324.207000
215 166 1775711324.223000
218 165 1775711324.240000
222 165 1775711324.256000
224 165 1775711324.273000
227 168 1775711324.290000
230 176 1775711324.306000
235 194 1775711324.323000
238 214 1775711324.340000
241 229 1775711324.356000
243 240 1775711324.373000
245 245 1775711324.390000
246 247 1775711324.406000

STROKE 4
221 138 1775711324.562000
216 144 1775711324.640000
213 144 1775711324.657000
211 141 1775711324.673000
209 131 1775711324.690000
209 119 1775711324.706000
217 108 1775711324.723000
235 101 1775711324.739000
265 100 1775711324.756000
275 102 1775711324.773000

