STROKE 1
160 189 1775579674.943000
154 184 1775579674.982000
147 178 1775579674.998000
141 172 1775579675.015000
136 166 1775579675.031000
131 160 1775579675.049000
127 154 1775579675.065000
124 147 1775579675.082000
123 140 1775579675.099000
123 133 1775579675.115000
126 127 1775579675.132000
133 122 1775579675.149000
143 119 1775579675.164000
155 119 1775579675.182000
168 119 1775579675.198000
181 119 1775579675.214000
193 123 1775579675.231000
201 131 1775579675.248000
203 138 1775579675.265000
205 144 1775579675.282000
205 151 1775579675.299000
205 157 1775579675.315000
205 162 1775579675.331000
203 165 1775579675.348000
202 166 1775579675.365000
201 167 1775579675.381000
201 165 1775579675.449000
203 160 1775579675.465000
210 153 1775579675.482000
218 144 1775579675.498000
230 134 1775579675.515000
241 126 1775579675.531000
248 121 1775579675.548000
251 119 1775579675.565000
253 118 1775579675.581000
256 118 1775579675.598000
259 118 1775579675.615000
263 118 1775579675.631000
267 118 1775579675.648000
270 119 1775579675.665000
273 125 1775579675.681000
276 133 1775579675.698000
278 141 1775579675.715000
279 151 1775579675.731000
279 162 1775579675.748000
279 171 1775579675.764000
279 179 1775579675.781000
277 183 1775579675.798000
275 186 1775579675.815000
272 188 1775579675.831000
269 189 1775579675.848000
266 189 1775579675.865000
263 189 1775579675.881000
262 189 1775579675.898000
261 189 1775579675.914000
260 189 1775579675.931000
257 189 1775579675.948000
254 189 1775579675.965000

STROKE 2
197 208 1775579676.226000
199 216 1775579676.265000
199 221 1775579676.281000
197 227 1775579676.302000
193 234 1775579676.314000
189 240 1775579676.333000
185 244 1775579676.347000
181 247 1775579676.364000
176 247 1775579676.381000
170 247 1775579676.397000
161 247 1775579676.414000
152 244 1775579676.431000
141 241 1775579676.448000
132 236 1775579676.464000
121 230 1775579676.481000
111 225 1775579676.498000
102 220 1775579676.514000
96 215 1775579676.531000
91 211 1775579676.548000
87 207 1775579676.565000
83 202 1775579676.581000
80 197 1775579676.598000
78 191 1775579676.614000
76 185 1775579676.631000
74 178 1775579676.648000
73 170 1775579676.664000
73 162 1775579676.681000
73 155 1775579676.698000
73 147 1775579676.714000
73 140 1775579676.731000
74 132 1775579676.748000
76 123 1775579676.764000
79 114 1775579676.781000
83 104 1775579676.798000
88 96 1775579676.815000
93 88 1775579676.831000
98 80 1775579676.848000
102 74 1775579676.865000
105 68 1775579676.881000
109 63 1775579676.898000
111 60 1775579676.915000
113 58 1775579676.931000
117 57 1775579676.948000
124 57 1775579676.965000
134 57 1775579676.981000
147 57 1775579676.998000
161 58 1775579677.015000
177 60 1775579677.031000
190 63 1775579677.048000
200 65 1775579677.065000
208 67 1775579677.081000
213 68 1775579677.098000
215 69 1775579677.114000
216 69 1775579677.131000

