STROKE 1
158 118 1775579684.147000
164 104 1775579684.173000
173 100 1775579684.189000
184 99 1775579684.206000
193 99 1775579684.223000
200 102 1775579684.240000
204 111 1775579684.256000
204 121 1775579684.273000
203 132 1775579684.289000
196 142 1775579684.306000
189 150 1775579684.323000
182 156 1775579684.339000
176 159 1775579684.356000
170 159 1775579684.373000
163 159 1775579684.389000
157 156 1775579684.406000
152 150 1775579684.423000
149 144 1775579684.439000
147 137 1775579684.456000
147 132 1775579684.473000
147 126 1775579684.489000
152 122 1775579684.506000
158 119 1775579684.522000
163 119 1775579684.539000
168 120 1775579684.556000
172 125 1775579684.572000
173 131 1775579684.589000
174 138 1775579684.606000
174 145 1775579684.622000

