STROKE 1
164 138 1775645715.057000
167 141 1775645715.116000
167 147 1775645715.132000
167 151 1775645715.149000
166 152 1775645715.166000
162 152 1775645715.182000
158 148 1775645715.199000
157 140 1775645715.216000
157 132 1775645715.232000
160 124 1775645715.249000
169 119 1775645715.266000
179 117 1775645715.282000
187 117 1775645715.299000
192 117 1775645715.315000
194 120 1775645715.332000
194 126 1775645715.349000
194 134 1775645715.365000
192 143 1775645715.382000
189 152 1775645715.399000
187 161 1775645715.415000
186 169 1775645715.432000
186 174 1775645715.448000
186 178 1775645715.465000
186 180 1775645715.482000

STROKE 2
176 171 1775645715.624000
175 174 1775645715.665000
174 182 1775645715.681000
171 190 1775645715.698000
166 195 1775645715.715000
161 199 1775645715.731000
156 200 1775645715.748000
151 200 1775645715.765000
147 200 1775645715.781000
146 198 1775645715.798000
146 196 1775645715.814000

STROKE 3
229 149 1775645715.973000
218 144 1775645715.997000
212 144 1775645716.014000
207 144 1775645716.031000
204 141 1775645716.048000
204 135 1775645716.064000
205 128 1775645716.081000
211 124 1775645716.097000
216 121 1775645716.114000
219 120 1775645716.131000
220 120 1775645716.147000
219 121 1775645716.181000
214 121 1775645716.198000
208 121 1775645716.214000
203 115 1775645716.231000
199 107 1775645716.247000
199 100 1775645716.264000
203 95 1775645716.280000
216 93 1775645716.297000
227 93 1775645716.314000

