STROKE 1
117 146 1775662229.284000
111 133 1775662229.308000
111 127 1775662229.325000
113 123 1775662229.341000
118 119 1775662229.358000
123 117 1775662229.375000
129 117 1775662229.391000
133 117 1775662229.408000
137 117 1775662229.425000
140 118 1775662229.441000
143 122 1775662229.458000
144 128 1775662229.475000
146 134 1775662229.491000
148 140 1775662229.508000
150 144 1775662229.524000
154 147 1775662229.541000
158 148 1775662229.558000
163 149 1775662229.574000
167 149 1775662229.591000
170 149 1775662229.608000
173 146 1775662229.624000
174 141 1775662229.641000
174 136 1775662229.658000
174 130 1775662229.674000
174 124 1775662229.691000
172 120 1775662229.708000
170 118 1775662229.724000
169 117 1775662229.741000

STROKE 2
198 119 1775662229.916000
198 120 1775662229.974000
198 127 1775662229.991000
198 135 1775662230.007000
198 145 1775662230.024000
198 154 1775662230.049000
197 164 1775662230.056000
194 173 1775662230.073000
190 180 1775662230.090000
186 184 1775662230.107000
181 184 1775662230.124000
175 184 1775662230.140000
171 180 1775662230.157000
167 175 1775662230.173000
164 170 1775662230.190000
162 165 1775662230.207000
160 161 1775662230.223000
159 159 1775662230.240000
159 157 1775662230.257000
159 160 1775662230.307000
158 166 1775662230.324000
155 174 1775662230.340000
151 182 1775662230.357000
146 188 1775662230.373000
141 193 1775662230.390000
136 195 1775662230.406000
134 195 1775662230.423000
133 195 1775662230.439000

STROKE 3
261 145 1775662230.660000
252 146 1775662230.689000
244 147 1775662230.706000
236 149 1775662230.723000
229 149 1775662230.739000
224 149 1775662230.756000
221 147 1775662230.773000
221 141 1775662230.789000
221 137 1775662230.806000
225 133 1775662230.823000
229 131 1775662230.839000
233 130 1775662230.856000
235 130 1775662230.872000
236 130 1775662230.889000
235 130 1775662230.922000
229 127 1775662230.939000
225 122 1775662230.956000
221 116 1775662230.972000
221 109 1775662230.989000
222 104 1775662231.006000
234 103 1775662231.022000
251 106 1775662231.039000
260 111 1775662231.055000

