STROKE 1
175 122 1775805512.000000
169 128 1775805512.093000
169 131 1775805512.109000
170 135 1775805512.125000
172 138 1775805512.142000
175 141 1775805512.159000
178 143 1775805512.175000

STROKE 2
202 121 1775805512.334000
207 125 1775805512.442000
207 130 1775805512.459000
207 136 1775805512.475000
204 143 1775805512.492000
200 148 1775805512.508000
196 151 1775805512.525000
191 152 1775805512.542000
187 152 1775805512.558000
184 152 1775805512.575000
182 150 1775805512.591000
182 147 1775805512.608000
182 143 1775805512.624000
183 141 1775805512.641000
186 140 1775805512.658000
190 140 1775805512.674000
193 140 1775805512.691000
195 140 1775805512.707000
196 142 1775805512.724000
197 145 1775805512.741000
197 147 1775805512.757000
197 150 1775805512.774000
197 154 1775805512.791000
197 160 1775805512.807000
196 168 1775805512.824000
193 178 1775805512.840000
189 188 1775805512.857000
184 197 1775805512.874000
179 204 1775805512.891000
173 208 1775805512.907000
168 210 1775805512.924000
163 210 1775805512.940000
158 207 1775805512.957000
153 199 1775805512.974000
146 183 1775805512.990000
140 158 1775805513.007000
140 132 1775805513.024000
141 112 1775805513.040000
146 99 1775805513.057000
151 91 1775805513.074000
158 86 1775805513.090000
169 81 1775805513.107000
198 77 1775805513.124000
231 77 1775805513.140000

STROKE 3
183 100 1775805515.511000
186 103 1775805515.654000
189 106 1775805515.670000
192 109 1775805515.686000
194 111 1775805515.703000
196 114 1775805515.720000

