STROKE 1
153 144 1775645717.221000
157 146 1775645717.296000
157 147 1775645717.313000
157 148 1775645717.314000
156 149 1775645717.329000
153 149 1775645717.346000
151 145 1775645717.362000
151 137 1775645717.379000
153 127 1775645717.395000
163 119 1775645717.412000
173 115 1775645717.429000
182 114 1775645717.445000
188 114 1775645717.462000
190 115 1775645717.478000
191 120 1775645717.495000
191 126 1775645717.512000
190 135 1775645717.528000
187 145 1775645717.545000
184 156 1775645717.562000
182 165 1775645717.578000
181 173 1775645717.595000
180 179 1775645717.612000
179 182 1775645717.628000

STROKE 2
169 165 1775645717.770000
168 166 1775645717.811000
167 174 1775645717.828000
164 182 1775645717.845000
160 190 1775645717.862000
155 196 1775645717.878000
150 200 1775645717.895000
144 202 1775645717.912000
139 202 1775645717.928000
136 202 1775645717.945000
135 198 1775645717.961000
135 195 1775645717.978000

STROKE 3
225 150 1775645718.136000
214 146 1775645718.162000
207 146 1775645718.178000
202 145 1775645718.194000
198 142 1775645718.211000
197 136 1775645718.227000
197 127 1775645718.244000
201 120 1775645718.261000
207 117 1775645718.277000
212 115 1775645718.294000
215 115 1775645718.311000
215 115 1775645718.327000
215 117 1775645718.344000
214 118 1775645718.361000
210 118 1775645718.377000
206 118 1775645718.394000
204 114 1775645718.411000
204 109 1775645718.427000
207 104 1775645718.444000
227 102 1775645718.460000

