STROKE 1
135 142 1775645087.391000
135 148 1775645087.451000
135 153 1775645087.467000
133 160 1775645087.484000
130 165 1775645087.501000
126 168 1775645087.517000
122 169 1775645087.534000
118 169 1775645087.551000
114 165 1775645087.567000
112 158 1775645087.584000
112 150 1775645087.600000
113 144 1775645087.617000
118 139 1775645087.633000
124 135 1775645087.650000
131 134 1775645087.667000
137 134 1775645087.683000
140 134 1775645087.700000
141 137 1775645087.717000
141 141 1775645087.733000
141 144 1775645087.750000
140 148 1775645087.767000
138 152 1775645087.783000
137 154 1775645087.800000

STROKE 2
139 152 1775645087.991000
140 138 1775645088.016000
140 133 1775645088.033000
143 131 1775645088.049000
147 129 1775645088.066000
152 129 1775645088.083000
157 130 1775645088.100000
160 136 1775645088.116000
162 143 1775645088.133000
162 151 1775645088.149000
162 157 1775645088.166000
162 162 1775645088.183000
162 165 1775645088.199000

STROKE 3
162 125 1775645088.373000
156 127 1775645088.416000
152 127 1775645088.433000
148 127 1775645088.449000
143 127 1775645088.466000
141 122 1775645088.482000
140 113 1775645088.499000
140 105 1775645088.516000
144 100 1775645088.532000
151 97 1775645088.549000
158 97 1775645088.566000
162 97 1775645088.582000
165 99 1775645088.599000
165 105 1775645088.615000
165 111 1775645088.632000
165 116 1775645088.649000
162 121 1775645088.665000
159 123 1775645088.682000

STROKE 4
158 174 1775645088.939000
159 177 1775645089.032000
159 181 1775645089.049000
159 186 1775645089.065000
159 190 1775645089.082000
160 192 1775645089.098000
162 194 1775645089.115000
165 194 1775645089.131000
170 194 1775645089.148000
177 193 1775645089.165000
181 193 1775645089.182000

STROKE 5
195 170 1775645089.339000
189 160 1775645089.398000
189 155 1775645089.415000
189 147 1775645089.431000
189 139 1775645089.448000
193 133 1775645089.464000
197 132 1775645089.481000
201 132 1775645089.498000
204 133 1775645089.514000
204 138 1775645089.531000
205 142 1775645089.547000
205 147 1775645089.564000
205 150 1775645089.581000
205 151 1775645089.597000
205 149 1775645089.631000
209 142 1775645089.648000
217 135 1775645089.664000
226 131 1775645089.681000
236 130 1775645089.697000
243 130 1775645089.714000
247 137 1775645089.730000
248 145 1775645089.747000
248 154 1775645089.764000
248 161 1775645089.780000
246 166 1775645089.797000
244 168 1775645089.814000

STROKE 6
234 133 1775645089.971000
226 133 1775645090.030000
222 131 1775645090.047000
218 124 1775645090.064000
216 115 1775645090.080000
215 107 1775645090.097000
216 102 1775645090.113000
224 99 1775645090.130000
237 99 1775645090.146000
262 105 1775645090.163000

STROKE 7
161 163 1775645096.113000
159 166 1775645096.172000
159 170 1775645096.189000
159 174 1775645096.206000
159 178 1775645096.222000
159 182 1775645096.239000
159 185 1775645096.255000

