STROKE 1
164 142 1775709562.035000
177 137 1775709562.079000
182 138 1775709562.096000
187 141 1775709562.113000
189 146 1775709562.129000
189 152 1775709562.146000
187 161 1775709562.162000
180 169 1775709562.179000
171 174 1775709562.196000
162 177 1775709562.212000
153 177 1775709562.229000
147 177 1775709562.245000
143 174 1775709562.262000
140 168 1775709562.279000
140 162 1775709562.295000
140 155 1775709562.312000
144 149 1775709562.328000
150 145 1775709562.345000
157 142 1775709562.362000
164 142 1775709562.378000
168 142 1775709562.395000
171 143 1775709562.412000
171 148 1775709562.429000
171 153 1775709562.445000
169 159 1775709562.462000
163 164 1775709562.478000
157 169 1775709562.495000

STROKE 2
210 142 1775709565.414000
217 133 1775709565.441000
222 133 1775709565.457000
227 133 1775709565.474000
231 135 1775709565.491000
234 139 1775709565.507000
235 143 1775709565.524000
235 149 1775709565.541000
235 153 1775709565.557000
233 157 1775709565.574000
229 161 1775709565.591000
223 164 1775709565.607000
217 165 1775709565.624000
212 166 1775709565.641000
209 166 1775709565.657000
207 166 1775709565.674000
207 166 1775709565.707000
207 165 1775709565.724000
208 165 1775709565.741000
210 165 1775709565.757000
212 165 1775709565.774000
214 166 1775709565.790000
216 171 1775709565.807000
217 177 1775709565.824000
217 184 1775709565.840000
218 190 1775709565.857000
219 195 1775709565.874000
221 198 1775709565.890000
226 199 1775709565.907000
236 199 1775709565.923000
251 198 1775709565.940000
265 195 1775709565.957000
272 193 1775709565.973000

STROKE 3
214 135 1775709566.213000
206 122 1775709566.307000
206 115 1775709566.323000
209 107 1775709566.340000
217 102 1775709566.357000
227 101 1775709566.373000
247 104 1775709566.390000

