STROKE 1
148 157 1775889867.960000
161 150 1775889868.003000
169 153 1775889868.020000
176 157 1775889868.036000
181 161 1775889868.053000
181 165 1775889868.069000
181 168 1775889868.086000
176 170 1775889868.103000
170 171 1775889868.119000
166 171 1775889868.136000
163 171 1775889868.153000
163 171 1775889868.169000
163 171 1775889868.186000
167 174 1775889868.203000
174 180 1775889868.219000
181 187 1775889868.236000
184 193 1775889868.252000
185 198 1775889868.269000
182 201 1775889868.286000
175 202 1775889868.303000
168 202 1775889868.319000
164 202 1775889868.336000
159 202 1775889868.352000

STROKE 2
182 171 1775889868.660000
187 159 1775889868.685000
191 158 1775889868.702000
198 158 1775889868.718000
206 158 1775889868.735000
213 161 1775889868.752000
218 166 1775889868.769000
220 172 1775889868.785000
220 178 1775889868.802000
220 184 1775889868.818000
220 187 1775889868.835000
217 189 1775889868.852000
216 190 1775889868.868000
216 190 1775889868.885000

STROKE 3
205 157 1775889870.873000
194 156 1775889870.915000
191 155 1775889870.932000
188 152 1775889870.949000
186 146 1775889870.966000
186 137 1775889870.982000
186 129 1775889870.999000
189 124 1775889871.016000
195 122 1775889871.032000
201 122 1775889871.049000
206 122 1775889871.066000
210 125 1775889871.082000
212 130 1775889871.098000
213 135 1775889871.115000
213 140 1775889871.132000
213 145 1775889871.148000
213 149 1775889871.165000
212 152 1775889871.182000
211 153 1775889871.198000

