STROKE 1
103 152 1775906582.916000
96 139 1775906582.955000
96 133 1775906582.972000
96 126 1775906582.989000
99 121 1775906583.005000
104 119 1775906583.022000
108 118 1775906583.039000
112 118 1775906583.055000
115 119 1775906583.072000
118 123 1775906583.089000
119 128 1775906583.105000
119 133 1775906583.122000
119 135 1775906583.139000
119 136 1775906583.155000
119 135 1775906583.189000
120 129 1775906583.205000
124 123 1775906583.222000
129 117 1775906583.238000
135 114 1775906583.255000
142 114 1775906583.272000
149 114 1775906583.288000
151 120 1775906583.305000
152 127 1775906583.322000
152 133 1775906583.338000
152 138 1775906583.355000
151 142 1775906583.371000

STROKE 2
177 117 1775906590.338000
169 121 1775906590.396000
169 126 1775906590.412000
169 131 1775906590.429000
171 135 1775906590.446000
175 140 1775906590.462000
178 142 1775906590.479000

STROKE 3
195 120 1775906590.637000
198 123 1775906590.695000
198 129 1775906590.712000
198 135 1775906590.729000
198 142 1775906590.745000
196 147 1775906590.762000
191 150 1775906590.778000
185 151 1775906590.795000
181 151 1775906590.812000
179 151 1775906590.828000
178 148 1775906590.845000
178 144 1775906590.861000
180 141 1775906590.878000
185 139 1775906590.895000
194 138 1775906590.911000
198 138 1775906590.928000

STROKE 4
202 138 1775906591.054000
206 126 1775906591.078000
209 123 1775906591.094000
213 121 1775906591.111000
220 121 1775906591.128000
225 121 1775906591.144000
228 124 1775906591.161000
229 131 1775906591.178000
229 141 1775906591.194000

STROKE 5
182 153 1775906593.584000
190 157 1775906593.624000
190 163 1775906593.641000
191 169 1775906593.658000
191 174 1775906593.674000
191 178 1775906593.691000
189 180 1775906593.707000
184 182 1775906593.724000
180 182 1775906593.741000
175 182 1775906593.757000
172 182 1775906593.774000

STROKE 6
194 170 1775906594.000000
198 157 1775906594.023000
199 154 1775906594.040000
203 152 1775906594.057000
210 152 1775906594.074000
217 154 1775906594.090000
223 159 1775906594.107000
227 165 1775906594.123000
227 172 1775906594.140000
227 180 1775906594.157000
227 185 1775906594.173000

STROKE 7
173 164 1775906596.306000
181 156 1775906596.370000
188 159 1775906596.387000

