STROKE 1
159 133 1775644557.974000
155 138 1775644558.032000
155 143 1775644558.049000
158 148 1775644558.065000
163 154 1775644558.082000
169 157 1775644558.098000
174 159 1775644558.115000
178 159 1775644558.132000
181 159 1775644558.148000
184 154 1775644558.165000
186 148 1775644558.182000
188 141 1775644558.198000
189 134 1775644558.215000
190 128 1775644558.232000
191 125 1775644558.248000
191 124 1775644558.265000
191 124 1775644558.298000
191 128 1775644558.315000
190 133 1775644558.332000
189 143 1775644558.349000
185 156 1775644558.365000
180 169 1775644558.382000
174 182 1775644558.399000
168 191 1775644558.415000
163 197 1775644558.432000
158 199 1775644558.449000
152 199 1775644558.466000
148 199 1775644558.482000
145 195 1775644558.499000
142 187 1775644558.515000
140 176 1775644558.532000
138 160 1775644558.549000
137 141 1775644558.565000
137 124 1775644558.582000
137 109 1775644558.599000
142 98 1775644558.615000
148 91 1775644558.632000
157 86 1775644558.648000
167 85 1775644558.665000
177 85 1775644558.682000
189 87 1775644558.698000
214 102 1775644558.715000

STROKE 2
223 123 1775644558.910000
234 123 1775644558.982000
236 130 1775644558.999000
238 137 1775644559.015000
238 143 1775644559.032000
238 149 1775644559.048000
236 153 1775644559.065000
232 156 1775644559.081000
227 156 1775644559.098000
222 156 1775644559.115000
218 156 1775644559.131000
215 156 1775644559.148000
213 152 1775644559.165000
213 150 1775644559.181000
213 149 1775644559.198000
213 148 1775644559.214000
214 148 1775644559.248000
214 152 1775644559.264000
214 159 1775644559.281000
214 168 1775644559.298000
214 177 1775644559.314000
214 185 1775644559.331000
214 191 1775644559.347000
216 194 1775644559.364000
220 195 1775644559.381000
226 195 1775644559.397000
234 193 1775644559.414000
243 192 1775644559.431000
251 191 1775644559.447000
257 190 1775644559.464000

STROKE 3
270 136 1775644559.606000
279 133 1775644559.664000
280 138 1775644559.681000
280 143 1775644559.697000
280 148 1775644559.714000
280 151 1775644559.730000
275 154 1775644559.747000
269 156 1775644559.763000
262 156 1775644559.780000
254 156 1775644559.797000
247 156 1775644559.813000
242 153 1775644559.830000
239 149 1775644559.847000
239 147 1775644559.863000

STROKE 4
286 125 1775644560.006000
281 126 1775644560.029000
278 126 1775644560.046000
274 126 1775644560.063000
269 126 1775644560.080000
265 124 1775644560.096000
261 117 1775644560.113000
259 109 1775644560.129000
259 102 1775644560.146000
260 97 1775644560.163000
266 95 1775644560.179000
274 95 1775644560.196000
297 103 1775644560.213000

