STROKE 1
140 165 1775890660.760000
132 158 1775890660.821000
132 154 1775890660.838000
132 150 1775890660.855000
132 146 1775890660.871000
134 141 1775890660.888000
137 138 1775890660.905000
140 136 1775890660.921000
144 134 1775890660.938000
148 133 1775890660.954000
153 132 1775890660.971000
158 132 1775890660.988000
162 132 1775890661.004000
165 132 1775890661.021000
166 134 1775890661.038000
166 137 1775890661.054000
166 141 1775890661.071000
166 143 1775890661.087000
166 147 1775890661.104000
166 150 1775890661.121000
166 152 1775890661.137000
166 155 1775890661.154000
166 156 1775890661.170000
166 157 1775890661.187000
165 158 1775890661.204000
165 158 1775890661.220000
165 156 1775890661.237000
165 152 1775890661.254000
165 148 1775890661.271000
168 144 1775890661.287000
173 141 1775890661.304000
178 139 1775890661.320000
183 138 1775890661.337000
188 138 1775890661.354000
191 138 1775890661.370000
193 140 1775890661.387000
194 143 1775890661.403000
194 146 1775890661.420000
194 149 1775890661.437000
194 152 1775890661.453000
194 156 1775890661.470000
193 159 1775890661.487000
191 161 1775890661.504000
190 164 1775890661.520000
188 166 1775890661.537000

STROKE 2
205 125 1775890663.225000
210 127 1775890663.301000
210 133 1775890663.318000
210 141 1775890663.334000
210 150 1775890663.351000
210 160 1775890663.367000
210 170 1775890663.384000
210 179 1775890663.401000
210 187 1775890663.417000
207 194 1775890663.434000
204 198 1775890663.450000
201 200 1775890663.467000
199 200 1775890663.483000
196 201 1775890663.500000
193 201 1775890663.517000
190 201 1775890663.534000
188 199 1775890663.550000
187 194 1775890663.567000
186 188 1775890663.583000
186 183 1775890663.600000
186 180 1775890663.617000

STROKE 3
252 152 1775890663.957000
244 153 1775890664.033000
240 153 1775890664.050000
234 153 1775890664.066000
230 152 1775890664.083000
228 148 1775890664.100000
227 142 1775890664.116000
227 137 1775890664.133000
228 133 1775890664.149000
231 130 1775890664.166000
235 128 1775890664.182000
239 127 1775890664.199000
242 126 1775890664.216000
243 125 1775890664.232000
244 125 1775890664.249000
244 125 1775890664.265000
242 124 1775890664.282000
237 124 1775890664.299000
233 121 1775890664.316000
229 116 1775890664.332000
228 109 1775890664.349000
228 102 1775890664.365000
231 98 1775890664.382000
236 96 1775890664.399000
242 96 1775890664.415000
256 104 1775890664.432000

