STROKE 1
135 123 1775662339.147000
151 117 1775662339.175000
159 121 1775662339.191000
165 129 1775662339.208000
167 138 1775662339.225000
168 147 1775662339.242000
168 152 1775662339.258000
165 156 1775662339.275000
160 157 1775662339.291000
154 157 1775662339.308000
149 157 1775662339.325000
145 157 1775662339.341000
143 157 1775662339.358000
143 157 1775662339.374000
143 157 1775662339.425000
145 157 1775662339.442000
146 160 1775662339.458000
147 164 1775662339.474000
148 169 1775662339.491000
149 174 1775662339.508000
150 179 1775662339.524000
151 185 1775662339.541000
152 189 1775662339.558000
154 191 1775662339.574000
156 192 1775662339.591000
159 192 1775662339.607000
164 192 1775662339.624000
170 189 1775662339.641000
178 186 1775662339.657000

STROKE 2
196 134 1775662339.833000
206 133 1775662339.891000
207 141 1775662339.907000
207 147 1775662339.924000
205 152 1775662339.940000
200 155 1775662339.957000
194 157 1775662339.974000
188 157 1775662339.991000
182 157 1775662340.007000
177 157 1775662340.024000
173 155 1775662340.040000
171 152 1775662340.057000

STROKE 3
210 147 1775662340.248000
211 138 1775662340.273000
213 132 1775662340.290000
219 127 1775662340.306000
227 125 1775662340.323000
235 125 1775662340.340000
244 125 1775662340.356000
249 130 1775662340.373000
250 137 1775662340.390000
250 143 1775662340.406000
249 148 1775662340.423000
246 152 1775662340.440000
245 157 1775662340.456000

