STROKE 1
156 112 1775892062.128000
143 108 1775892062.170000
142 112 1775892062.187000
142 117 1775892062.204000
144 121 1775892062.221000
150 125 1775892062.237000
157 131 1775892062.254000
162 136 1775892062.271000
164 141 1775892062.287000
164 144 1775892062.304000
162 147 1775892062.321000
156 148 1775892062.337000
149 148 1775892062.354000
145 147 1775892062.370000
142 145 1775892062.387000
142 142 1775892062.403000
142 140 1775892062.420000
142 139 1775892062.437000
145 139 1775892062.453000
148 139 1775892062.470000
150 142 1775892062.486000
151 150 1775892062.503000
152 160 1775892062.520000
152 171 1775892062.536000
152 179 1775892062.553000
151 186 1775892062.570000
148 189 1775892062.586000
141 190 1775892062.603000

STROKE 2
163 149 1775892062.877000
161 149 1775892062.919000
161 156 1775892062.936000
161 164 1775892062.953000
161 172 1775892062.970000
161 178 1775892062.986000
161 182 1775892063.003000
163 183 1775892063.019000
165 183 1775892063.036000

STROKE 3
196 120 1775892063.394000
187 117 1775892063.453000
185 118 1775892063.469000
185 122 1775892063.486000
186 126 1775892063.502000
191 131 1775892063.518000
195 135 1775892063.536000
197 139 1775892063.552000
198 141 1775892063.568000
198 142 1775892063.585000
197 143 1775892063.602000
194 143 1775892063.618000
191 142 1775892063.635000
189 141 1775892063.652000
188 139 1775892063.668000
188 137 1775892063.685000
188 135 1775892063.702000
188 135 1775892063.718000
189 135 1775892063.735000
191 135 1775892063.751000
193 141 1775892063.768000
194 149 1775892063.784000
194 160 1775892063.801000
195 171 1775892063.818000
195 179 1775892063.834000
196 186 1775892063.851000
197 191 1775892063.868000
197 194 1775892063.884000

STROKE 4
195 112 1775892064.508000
188 112 1775892064.550000
182 112 1775892064.567000
176 112 1775892064.584000
170 110 1775892064.601000
169 101 1775892064.617000
169 90 1775892064.633000
174 82 1775892064.650000
183 79 1775892064.667000
196 79 1775892064.683000
209 86 1775892064.700000

STROKE 5
209 119 1775892067.254000
220 114 1775892067.496000
219 114 1775892067.513000
218 114 1775892067.530000
217 114 1775892067.546000

STROKE 6
222 148 1775892067.919000
220 141 1775892068.179000
220 142 1775892068.195000
219 142 1775892068.212000
218 142 1775892068.228000
218 142 1775892068.245000

