STROKE 1
174 133 1775638422.185000
179 137 1775638422.245000
179 144 1775638422.262000
178 151 1775638422.279000
173 156 1775638422.295000
167 158 1775638422.312000
159 158 1775638422.328000
152 153 1775638422.345000
149 143 1775638422.362000
149 131 1775638422.379000
150 120 1775638422.395000
161 110 1775638422.412000
175 103 1775638422.428000
187 101 1775638422.445000
193 101 1775638422.461000
195 105 1775638422.478000
195 112 1775638422.495000
195 120 1775638422.511000
194 129 1775638422.528000
191 139 1775638422.545000
188 149 1775638422.561000
186 159 1775638422.578000
184 168 1775638422.595000
184 176 1775638422.611000
184 182 1775638422.628000
189 185 1775638422.644000
196 186 1775638422.661000
202 186 1775638422.678000
207 186 1775638422.694000
212 184 1775638422.711000

STROKE 2
212 154 1775638422.851000
203 139 1775638422.894000
201 132 1775638422.911000
201 125 1775638422.928000
202 118 1775638422.944000
210 113 1775638422.961000
220 111 1775638422.977000
227 111 1775638422.994000
230 112 1775638423.011000
231 118 1775638423.027000
232 126 1775638423.044000
232 133 1775638423.061000
232 139 1775638423.077000
233 141 1775638423.094000
234 141 1775638423.110000
237 134 1775638423.127000
242 124 1775638423.144000
249 115 1775638423.160000
258 108 1775638423.177000
266 106 1775638423.194000
271 106 1775638423.210000
272 110 1775638423.227000
272 118 1775638423.243000
272 125 1775638423.260000
272 131 1775638423.277000
271 136 1775638423.293000
269 139 1775638423.310000

STROKE 3
268 109 1775638423.467000
259 112 1775638423.510000
252 113 1775638423.526000
245 113 1775638423.543000
238 108 1775638423.560000
236 97 1775638423.576000
236 85 1775638423.593000
241 76 1775638423.610000
253 71 1775638423.626000
281 71 1775638423.643000
299 77 1775638423.659000

