STROKE 1
132 133 1775638220.590000
141 133 1775638220.616000
147 133 1775638220.633000
153 137 1775638220.650000
159 142 1775638220.667000
164 149 1775638220.683000
166 158 1775638220.700000
166 168 1775638220.717000
162 177 1775638220.733000
155 183 1775638220.750000
149 185 1775638220.766000
143 185 1775638220.783000
138 184 1775638220.800000
134 177 1775638220.816000
130 168 1775638220.833000
127 159 1775638220.850000
125 150 1775638220.866000
124 143 1775638220.883000
124 135 1775638220.900000
127 128 1775638220.916000
134 122 1775638220.933000
141 118 1775638220.950000
146 117 1775638220.966000
150 117 1775638220.983000
153 117 1775638221.000000
158 120 1775638221.016000

STROKE 2
195 130 1775638221.223000
191 138 1775638221.266000
191 144 1775638221.283000
192 150 1775638221.299000
196 156 1775638221.316000
203 161 1775638221.333000
210 164 1775638221.349000
217 165 1775638221.366000
222 165 1775638221.382000
226 160 1775638221.399000
228 153 1775638221.416000
230 146 1775638221.432000
230 137 1775638221.449000
230 128 1775638221.466000
230 120 1775638221.482000
227 116 1775638221.499000
224 115 1775638221.516000

STROKE 3
216 97 1775638221.657000
213 87 1775638221.698000
213 83 1775638221.716000
216 79 1775638221.732000
220 76 1775638221.749000
225 74 1775638221.765000
231 73 1775638221.782000
238 73 1775638221.798000
245 76 1775638221.815000
250 83 1775638221.832000
253 90 1775638221.848000
253 98 1775638221.865000
253 108 1775638221.882000
253 121 1775638221.898000
253 135 1775638221.915000
254 148 1775638221.931000
254 156 1775638221.948000
254 159 1775638221.965000
254 160 1775638221.981000
255 160 1775638221.998000

STROKE 4
254 100 1775638222.172000
246 91 1775638222.198000
246 85 1775638222.214000
246 79 1775638222.231000
246 75 1775638222.248000
251 72 1775638222.264000
259 71 1775638222.281000
266 70 1775638222.298000
273 70 1775638222.314000
278 72 1775638222.331000
281 76 1775638222.348000
281 79 1775638222.364000
283 82 1775638222.381000

