STROKE 1
135 112 1775797018.473000
148 113 1775797018.549000
153 118 1775797018.566000
157 124 1775797018.582000
160 129 1775797018.598000
161 135 1775797018.615000
161 139 1775797018.632000
160 142 1775797018.648000
156 145 1775797018.665000
151 147 1775797018.682000
146 147 1775797018.698000
141 147 1775797018.715000
137 147 1775797018.731000
135 146 1775797018.748000
135 145 1775797018.765000

STROKE 2
160 128 1775797020.204000
168 118 1775797020.313000
172 118 1775797020.329000
177 118 1775797020.346000
181 118 1775797020.362000
186 118 1775797020.379000
189 122 1775797020.396000
193 126 1775797020.412000
194 131 1775797020.429000
195 136 1775797020.445000
195 140 1775797020.462000
195 143 1775797020.479000
195 145 1775797020.495000
192 146 1775797020.512000
190 147 1775797020.528000
188 148 1775797020.545000
187 149 1775797020.562000
185 149 1775797020.578000
184 149 1775797020.595000
184 149 1775797020.612000
183 149 1775797020.628000
183 151 1775797020.746000
184 155 1775797020.762000
185 162 1775797020.779000
186 168 1775797020.795000
187 174 1775797020.812000
188 180 1775797020.828000
189 184 1775797020.845000
191 186 1775797020.862000
194 187 1775797020.878000
197 187 1775797020.895000
201 187 1775797020.911000
208 187 1775797020.928000

