STROKE 1
169 160 1775794654.956000
161 166 1775794654.985000
155 170 1775794655.002000
150 173 1775794655.018000
145 174 1775794655.035000
141 174 1775794655.051000
139 170 1775794655.068000
138 160 1775794655.085000
138 152 1775794655.101000
138 145 1775794655.118000
144 141 1775794655.135000
150 139 1775794655.151000
156 139 1775794655.168000
161 139 1775794655.185000
163 142 1775794655.201000
164 147 1775794655.218000
164 154 1775794655.235000
164 162 1775794655.251000
163 166 1775794655.268000

STROKE 2
171 162 1775794655.592000
169 151 1775794655.605000
169 145 1775794655.617000
170 141 1775794655.634000
175 138 1775794655.650000
182 137 1775794655.667000
189 137 1775794655.684000
195 138 1775794655.700000
198 143 1775794655.717000
198 150 1775794655.734000
198 158 1775794655.750000
198 165 1775794655.767000
198 171 1775794655.784000

STROKE 3
173 142 1775794656.057000
164 133 1775794656.083000
162 128 1775794656.100000
161 122 1775794656.116000
160 115 1775794656.133000
160 107 1775794656.150000
165 100 1775794656.166000
172 97 1775794656.183000
181 97 1775794656.200000
187 97 1775794656.216000
191 99 1775794656.233000
192 105 1775794656.250000
192 112 1775794656.266000
192 118 1775794656.283000
189 123 1775794656.299000
183 126 1775794656.316000
177 127 1775794656.333000
171 128 1775794656.349000
167 128 1775794656.366000
166 125 1775794656.383000
166 121 1775794656.399000
167 118 1775794656.416000
172 118 1775794656.432000
180 118 1775794656.449000
184 118 1775794656.466000

