STROKE 1
143 168 1775711443.590000
135 161 1775711443.633000
135 156 1775711443.650000
135 151 1775711443.667000
135 147 1775711443.683000
137 142 1775711443.700000
142 139 1775711443.717000
148 137 1775711443.733000
153 137 1775711443.750000
157 137 1775711443.767000
159 140 1775711443.783000
161 145 1775711443.800000
163 150 1775711443.816000
166 156 1775711443.833000
169 162 1775711443.849000
173 166 1775711443.866000
177 169 1775711443.883000
184 169 1775711443.899000
191 169 1775711443.916000
198 167 1775711443.933000
203 162 1775711443.949000
206 156 1775711443.966000
206 151 1775711443.983000
206 146 1775711443.999000
205 143 1775711444.016000
202 142 1775711444.033000
201 142 1775711444.049000

STROKE 2
214 136 1775711444.222000
205 136 1775711444.266000
199 139 1775711444.282000
194 141 1775711444.299000
189 141 1775711444.316000
185 141 1775711444.332000
182 138 1775711444.349000
181 130 1775711444.366000
181 122 1775711444.382000
185 115 1775711444.399000
192 110 1775711444.415000
201 108 1775711444.432000
209 108 1775711444.449000
214 109 1775711444.465000
216 114 1775711444.482000
216 119 1775711444.498000
216 125 1775711444.515000
212 129 1775711444.532000
208 134 1775711444.549000
202 139 1775711444.565000
196 142 1775711444.582000

