STROKE 1
119 108 1775908690.687000
128 103 1775908690.727000
133 107 1775908690.744000
137 113 1775908690.761000
138 121 1775908690.777000
138 130 1775908690.794000
137 136 1775908690.810000
132 139 1775908690.827000
126 139 1775908690.844000
121 139 1775908690.860000
117 136 1775908690.877000
115 133 1775908690.893000

STROKE 2
158 117 1775908691.086000
166 116 1775908691.143000
168 122 1775908691.160000
168 129 1775908691.178000
168 136 1775908691.193000
166 140 1775908691.210000
159 141 1775908691.226000
152 141 1775908691.243000
143 140 1775908691.260000
136 133 1775908691.277000

STROKE 3
169 109 1775908691.702000
160 107 1775908691.742000
155 107 1775908691.759000
151 107 1775908691.775000
149 104 1775908691.792000
149 95 1775908691.809000
152 86 1775908691.825000
159 78 1775908691.842000
165 75 1775908691.859000
169 75 1775908691.875000
173 77 1775908691.892000
174 86 1775908691.909000
174 95 1775908691.925000
173 102 1775908691.942000
167 110 1775908691.959000

STROKE 4
163 146 1775908692.351000
161 147 1775908692.408000
161 153 1775908692.426000
161 159 1775908692.442000
161 164 1775908692.458000
163 167 1775908692.475000
167 169 1775908692.491000
172 169 1775908692.508000
179 169 1775908692.524000
183 169 1775908692.541000

STROKE 5
196 144 1775908692.767000
191 136 1775908692.841000
191 134 1775908692.857000
191 130 1775908692.859000
192 123 1775908692.874000
195 116 1775908692.891000
197 112 1775908692.907000
199 111 1775908692.924000
201 111 1775908692.940000
202 113 1775908692.957000
203 118 1775908692.974000
205 123 1775908692.990000
208 127 1775908693.007000
212 130 1775908693.024000
217 132 1775908693.040000
221 132 1775908693.058000
226 131 1775908693.073000
228 127 1775908693.090000
229 123 1775908693.107000
229 118 1775908693.123000
229 115 1775908693.140000
229 114 1775908693.156000

STROKE 6
225 102 1775908693.332000
220 102 1775908693.373000
216 102 1775908693.390000
213 102 1775908693.406000
210 102 1775908693.423000
208 96 1775908693.440000
208 87 1775908693.456000
208 79 1775908693.473000
214 75 1775908693.489000
225 75 1775908693.508000
238 79 1775908693.523000

