STROKE 1
165 175 1775579506.016000
152 169 1775579506.042000
146 164 1775579506.059000
141 160 1775579506.076000
136 155 1775579506.093000
134 149 1775579506.109000
133 143 1775579506.126000
135 137 1775579506.143000
142 132 1775579506.159000
150 128 1775579506.176000
158 125 1775579506.193000
166 125 1775579506.209000
173 125 1775579506.226000
179 125 1775579506.242000
185 125 1775579506.259000
191 128 1775579506.276000
195 131 1775579506.292000
198 134 1775579506.309000
200 138 1775579506.325000
201 143 1775579506.342000
201 148 1775579506.359000
201 153 1775579506.376000
201 157 1775579506.392000
201 161 1775579506.409000
202 165 1775579506.425000
204 167 1775579506.442000
207 169 1775579506.459000
210 169 1775579506.475000
215 169 1775579506.492000
219 169 1775579506.508000
224 167 1775579506.525000
228 163 1775579506.542000
233 158 1775579506.558000
236 154 1775579506.575000
240 149 1775579506.592000
242 143 1775579506.608000
243 138 1775579506.625000
243 133 1775579506.642000
243 129 1775579506.658000
243 125 1775579506.675000
239 123 1775579506.692000
235 121 1775579506.708000
232 120 1775579506.725000
231 120 1775579506.742000
230 120 1775579506.758000

STROKE 2
197 63 1775579506.965000
198 63 1775579507.008000
204 68 1775579507.025000
210 73 1775579507.041000
215 79 1775579507.058000
220 83 1775579507.074000
225 87 1775579507.091000
228 89 1775579507.108000

