STROKE 1
130 116 1775889523.528000
140 110 1775889523.587000
146 112 1775889523.604000
151 116 1775889523.620000
155 122 1775889523.637000
157 129 1775889523.653000
157 136 1775889523.670000
157 143 1775889523.687000
151 148 1775889523.703000
143 151 1775889523.720000
135 152 1775889523.737000
130 152 1775889523.753000
127 149 1775889523.770000
127 144 1775889523.787000
127 138 1775889523.803000
131 133 1775889523.820000
136 129 1775889523.836000
142 128 1775889523.853000
150 128 1775889523.870000

STROKE 2
168 110 1775889540.019000
169 110 1775889540.078000
169 116 1775889540.094000
169 119 1775889540.111000
169 123 1775889540.111000
170 133 1775889540.127000
171 143 1775889540.144000
172 154 1775889540.160000
172 164 1775889540.177000
172 173 1775889540.194000
172 180 1775889540.210000
169 186 1775889540.227000
165 190 1775889540.243000
161 192 1775889540.260000
157 194 1775889540.277000
153 195 1775889540.294000
149 197 1775889540.310000
145 198 1775889540.327000
142 198 1775889540.343000
139 198 1775889540.360000
138 190 1775889540.377000
138 176 1775889540.393000
140 164 1775889540.410000
143 158 1775889540.426000

STROKE 3
177 102 1775889540.727000
169 106 1775889540.759000
165 108 1775889540.775000
160 110 1775889540.792000
156 112 1775889540.809000
153 113 1775889540.825000
151 110 1775889540.842000
150 100 1775889540.859000
150 89 1775889540.876000
155 81 1775889540.892000
161 76 1775889540.909000
167 75 1775889540.926000
173 75 1775889540.942000
177 77 1775889540.959000
178 83 1775889540.976000
178 90 1775889540.992000
178 97 1775889541.009000
178 104 1775889541.025000
173 112 1775889541.042000

STROKE 4
187 108 1775889541.384000
187 109 1775889541.442000
187 117 1775889541.458000
187 121 1775889541.475000
188 126 1775889541.476000
189 137 1775889541.492000
190 148 1775889541.508000
190 157 1775889541.525000
191 166 1775889541.541000
191 173 1775889541.558000
192 178 1775889541.575000
194 180 1775889541.591000
196 180 1775889541.608000
200 180 1775889541.625000
205 180 1775889541.641000
211 180 1775889541.658000

STROKE 5
212 163 1775889541.965000
212 163 1775889542.274000
212 162 1775889542.291000

