STROKE 1
158 144 1775579645.722000
148 133 1775579645.832000
149 125 1775579645.848000
153 118 1775579645.864000
158 112 1775579645.881000
162 109 1775579645.898000
165 108 1775579645.914000
168 108 1775579645.932000
170 108 1775579645.948000
173 109 1775579645.965000
174 113 1775579645.981000
175 118 1775579645.998000
175 123 1775579646.014000
175 127 1775579646.031000
175 131 1775579646.047000
173 133 1775579646.064000
173 135 1775579646.081000
172 135 1775579646.097000
172 134 1775579646.131000
172 130 1775579646.148000
172 124 1775579646.164000
174 118 1775579646.181000
178 113 1775579646.197000
183 110 1775579646.214000
188 107 1775579646.231000
191 107 1775579646.247000
195 107 1775579646.264000
198 107 1775579646.281000
201 111 1775579646.297000
204 117 1775579646.314000
204 124 1775579646.330000
204 133 1775579646.347000
204 142 1775579646.364000
200 150 1775579646.380000
195 158 1775579646.397000
189 164 1775579646.414000
183 170 1775579646.430000
177 175 1775579646.447000
172 178 1775579646.464000
167 180 1775579646.480000
163 182 1775579646.497000
159 183 1775579646.513000
155 183 1775579646.530000
150 183 1775579646.547000
146 183 1775579646.563000
141 179 1775579646.580000
136 172 1775579646.597000
132 162 1775579646.613000
127 151 1775579646.630000
124 139 1775579646.647000
122 128 1775579646.663000
121 118 1775579646.680000
122 108 1775579646.696000
130 102 1775579646.713000
141 99 1775579646.730000
154 96 1775579646.746000
168 94 1775579646.763000
185 93 1775579646.780000
193 93 1775579646.796000

STROKE 2
185 107 1775579647.103000
180 98 1775579647.146000
180 95 1775579647.163000
180 92 1775579647.180000
182 89 1775579647.196000
187 87 1775579647.213000
193 86 1775579647.229000
200 86 1775579647.246000
206 86 1775579647.263000
210 89 1775579647.279000
211 94 1775579647.296000
211 99 1775579647.312000
208 104 1775579647.329000
203 107 1775579647.345000
197 110 1775579647.362000
191 111 1775579647.379000
186 111 1775579647.395000
181 111 1775579647.412000
177 111 1775579647.429000
176 109 1775579647.445000
176 106 1775579647.462000
181 104 1775579647.479000
190 102 1775579647.495000
202 100 1775579647.512000

STROKE 3
236 113 1775579648.217000
238 124 1775579648.378000
235 123 1775579648.394000
234 120 1775579648.411000
234 118 1775579648.427000
234 116 1775579648.444000
238 115 1775579648.461000
241 115 1775579648.477000

STROKE 4
232 139 1775579648.717000
240 135 1775579648.777000
241 135 1775579648.793000
242 135 1775579648.810000
243 135 1775579648.827000
243 136 1775579648.843000
243 136 1775579648.860000
242 137 1775579648.876000
240 137 1775579648.893000
239 137 1775579648.910000
239 138 1775579648.926000
239 139 1775579648.943000

