STROKE 1
123 149 1775579476.916000
132 140 1775579476.940000
135 136 1775579476.957000
139 133 1775579476.974000
146 129 1775579476.990000
156 127 1775579477.007000
169 127 1775579477.023000
181 129 1775579477.040000
191 136 1775579477.057000
198 146 1775579477.073000
205 157 1775579477.091000
208 169 1775579477.107000
209 182 1775579477.123000
209 193 1775579477.140000
202 200 1775579477.157000
196 204 1775579477.174000
189 205 1775579477.190000
182 206 1775579477.207000
176 206 1775579477.223000
170 206 1775579477.240000
164 206 1775579477.257000
159 206 1775579477.273000
153 205 1775579477.290000
148 202 1775579477.307000
142 198 1775579477.324000
138 192 1775579477.340000
136 186 1775579477.357000
134 180 1775579477.374000
133 173 1775579477.390000
131 167 1775579477.407000
129 162 1775579477.423000
126 157 1775579477.440000
125 153 1775579477.457000
124 148 1775579477.473000
124 143 1775579477.490000
130 138 1775579477.507000
139 136 1775579477.523000
142 135 1775579477.540000

STROKE 2
219 180 1775579477.817000
227 171 1775579477.839000
232 167 1775579477.857000
237 163 1775579477.874000
242 159 1775579477.890000
248 154 1775579477.907000
255 148 1775579477.924000
264 142 1775579477.941000
274 139 1775579477.957000
282 138 1775579477.973000
288 138 1775579477.990000
293 141 1775579478.007000
298 148 1775579478.024000
304 155 1775579478.041000
307 161 1775579478.057000
309 168 1775579478.073000
309 178 1775579478.090000
305 187 1775579478.107000
301 194 1775579478.123000
295 201 1775579478.140000
290 207 1775579478.157000
285 210 1775579478.173000
280 212 1775579478.190000
276 213 1775579478.207000
273 213 1775579478.223000
268 211 1775579478.240000
265 210 1775579478.256000

STROKE 3
310 177 1775579478.552000
319 168 1775579478.590000
324 165 1775579478.607000
328 163 1775579478.624000
333 161 1775579478.641000
339 160 1775579478.657000
344 160 1775579478.673000
351 160 1775579478.690000
357 160 1775579478.707000
362 160 1775579478.723000
364 164 1775579478.740000
365 169 1775579478.756000
366 174 1775579478.774000
366 180 1775579478.790000
366 187 1775579478.807000
366 194 1775579478.824000
364 204 1775579478.841000
359 213 1775579478.857000
352 222 1775579478.873000
345 229 1775579478.891000
339 235 1775579478.907000
332 240 1775579478.923000
327 244 1775579478.940000
321 246 1775579478.957000
315 247 1775579478.973000
309 247 1775579478.990000
305 247 1775579479.007000
300 246 1775579479.023000
296 242 1775579479.040000
295 236 1775579479.057000
294 230 1775579479.073000
294 224 1775579479.090000
294 217 1775579479.107000
296 210 1775579479.123000
301 201 1775579479.140000
305 192 1775579479.157000
308 186 1775579479.173000
312 180 1775579479.190000
314 176 1775579479.206000
318 172 1775579479.223000
324 169 1775579479.240000
329 166 1775579479.256000
334 164 1775579479.273000
337 164 1775579479.290000
338 164 1775579479.306000
338 168 1775579479.323000
338 173 1775579479.340000
338 180 1775579479.356000
338 188 1775579479.373000
338 197 1775579479.390000
334 208 1775579479.407000
329 218 1775579479.423000
324 224 1775579479.440000
320 228 1775579479.457000
317 229 1775579479.473000
317 229 1775579479.490000
317 225 1775579479.523000

STROKE 4
336 160 1775579479.834000
333 152 1775579479.874000
330 146 1775579479.890000
326 139 1775579479.907000
322 131 1775579479.923000
316 121 1775579479.940000
311 112 1775579479.957000
308 103 1775579479.973000
306 97 1775579479.990000
306 92 1775579480.007000
306 87 1775579480.024000
310 83 1775579480.040000
316 80 1775579480.057000
322 78 1775579480.073000
328 76 1775579480.090000
334 76 1775579480.106000
341 76 1775579480.123000
348 76 1775579480.140000
357 78 1775579480.157000
363 81 1775579480.173000
365 84 1775579480.190000
366 88 1775579480.207000

