STROKE 1
121 168 1775890657.984000
115 163 1775890658.026000
115 158 1775890658.042000
114 154 1775890658.059000
114 149 1775890658.076000
114 145 1775890658.093000
114 142 1775890658.109000
117 140 1775890658.125000
121 138 1775890658.143000
127 137 1775890658.159000
133 136 1775890658.175000
139 136 1775890658.192000
142 136 1775890658.209000
144 136 1775890658.225000
145 138 1775890658.242000
145 141 1775890658.258000
145 143 1775890658.275000
145 146 1775890658.292000
145 148 1775890658.308000
145 149 1775890658.325000
145 151 1775890658.342000
145 152 1775890658.358000
145 153 1775890658.375000
145 154 1775890658.392000
145 152 1775890658.425000
145 148 1775890658.442000
146 144 1775890658.458000
149 141 1775890658.475000
151 139 1775890658.492000
155 138 1775890658.508000
159 138 1775890658.525000
162 138 1775890658.542000
165 138 1775890658.558000
166 141 1775890658.575000
166 144 1775890658.592000
166 147 1775890658.608000
166 150 1775890658.625000
166 153 1775890658.641000
166 156 1775890658.658000
165 158 1775890658.675000
165 162 1775890658.691000

STROKE 2
179 133 1775890658.915000
179 137 1775890658.991000
179 143 1775890659.008000
180 151 1775890659.024000
182 162 1775890659.041000
183 174 1775890659.058000
183 187 1775890659.074000
182 198 1775890659.091000
179 205 1775890659.108000
175 209 1775890659.124000
172 210 1775890659.141000
169 210 1775890659.157000
166 210 1775890659.174000
163 206 1775890659.190000
161 200 1775890659.207000
159 191 1775890659.224000
159 181 1775890659.240000
160 174 1775890659.257000

STROKE 3
218 156 1775890659.531000
211 157 1775890659.591000
207 157 1775890659.607000
202 157 1775890659.624000
199 154 1775890659.640000
198 149 1775890659.657000
198 143 1775890659.673000
198 138 1775890659.690000
201 133 1775890659.707000
204 131 1775890659.723000
208 128 1775890659.740000
211 126 1775890659.756000
213 126 1775890659.773000
213 125 1775890659.790000
211 125 1775890659.823000
207 126 1775890659.840000
203 126 1775890659.856000
199 126 1775890659.873000
196 123 1775890659.889000
196 118 1775890659.906000
196 114 1775890659.923000
201 111 1775890659.939000
207 111 1775890659.956000
214 111 1775890659.972000
225 116 1775890659.989000

