STROKE 1
145 121 1775906499.388000
137 126 1775906499.428000
137 133 1775906499.445000
137 141 1775906499.462000
141 149 1775906499.478000
147 155 1775906499.495000
153 160 1775906499.512000
157 161 1775906499.528000

STROKE 2
161 129 1775906501.019000
169 124 1775906501.076000
173 127 1775906501.093000
175 133 1775906501.110000
176 138 1775906501.126000
176 143 1775906501.142000
176 148 1775906501.159000
175 151 1775906501.176000
172 154 1775906501.193000
167 156 1775906501.209000
162 157 1775906501.226000
157 158 1775906501.242000
152 159 1775906501.259000

STROKE 3
177 139 1775906503.000000
179 130 1775906503.107000
185 125 1775906503.123000
191 122 1775906503.140000
197 121 1775906503.157000
202 121 1775906503.173000
206 121 1775906503.190000
209 126 1775906503.206000
210 133 1775906503.223000
211 139 1775906503.240000
211 145 1775906503.256000
210 153 1775906503.273000

