STROKE 1
157 150 1775644035.330000
152 156 1775644035.372000
147 161 1775644035.389000
142 166 1775644035.406000
136 171 1775644035.423000
131 172 1775644035.439000
126 172 1775644035.456000
121 170 1775644035.473000
119 161 1775644035.489000
119 152 1775644035.506000
119 144 1775644035.522000
124 139 1775644035.539000
130 134 1775644035.556000
137 132 1775644035.572000
143 132 1775644035.589000
147 132 1775644035.605000
148 134 1775644035.622000
149 140 1775644035.639000
149 146 1775644035.655000
149 151 1775644035.672000
149 157 1775644035.689000

STROKE 2
147 155 1775644038.143000
147 145 1775644038.203000
151 141 1775644038.219000
157 137 1775644038.235000
162 133 1775644038.252000
168 132 1775644038.269000
173 132 1775644038.285000
178 132 1775644038.302000
183 132 1775644038.319000
186 135 1775644038.335000
188 140 1775644038.352000
189 145 1775644038.368000
189 149 1775644038.385000
189 153 1775644038.401000
188 157 1775644038.418000
183 160 1775644038.435000
178 162 1775644038.452000
173 163 1775644038.468000
166 163 1775644038.485000
160 163 1775644038.501000
155 161 1775644038.518000
151 159 1775644038.535000
151 157 1775644038.551000

STROKE 3
169 176 1775644045.916000
174 167 1775644045.975000
180 167 1775644045.991000
186 167 1775644046.008000
190 168 1775644046.025000
193 171 1775644046.041000
194 175 1775644046.058000
194 180 1775644046.074000
194 186 1775644046.091000
191 192 1775644046.108000
187 196 1775644046.124000
182 201 1775644046.141000
177 204 1775644046.157000
173 205 1775644046.174000
168 205 1775644046.191000
162 204 1775644046.207000
158 198 1775644046.224000
155 191 1775644046.240000
154 184 1775644046.257000
154 178 1775644046.274000
156 173 1775644046.290000
164 170 1775644046.307000
170 168 1775644046.324000

STROKE 4
217 157 1775644046.799000
214 151 1775644046.813000
212 147 1775644046.823000
210 143 1775644046.840000
210 140 1775644046.856000
210 137 1775644046.873000
213 134 1775644046.890000
217 133 1775644046.906000
222 133 1775644046.923000
226 133 1775644046.940000
228 138 1775644046.956000
230 144 1775644046.973000
231 149 1775644046.990000
231 153 1775644047.006000
231 154 1775644047.023000
232 150 1775644047.073000
236 143 1775644047.089000
243 136 1775644047.106000
250 132 1775644047.123000
258 131 1775644047.139000
265 131 1775644047.156000
268 132 1775644047.173000
269 139 1775644047.189000
270 147 1775644047.206000
270 155 1775644047.223000
270 162 1775644047.239000
270 167 1775644047.256000

STROKE 5
268 132 1775644047.430000
255 133 1775644047.472000
250 133 1775644047.489000
245 133 1775644047.506000
241 132 1775644047.522000
240 123 1775644047.538000
241 112 1775644047.555000
250 105 1775644047.572000
274 104 1775644047.588000

