STROKE 1
125 147 1775638502.616000
126 139 1775638502.628000
126 132 1775638502.644000
130 128 1775638502.661000
137 128 1775638502.678000
145 128 1775638502.694000
153 129 1775638502.711000
159 134 1775638502.728000
162 139 1775638502.744000
163 145 1775638502.761000
163 152 1775638502.778000
158 158 1775638502.794000
149 163 1775638502.811000
139 164 1775638502.828000
129 164 1775638502.844000
121 157 1775638502.861000
115 148 1775638502.878000
111 137 1775638502.894000
111 126 1775638502.911000
112 117 1775638502.928000
119 110 1775638502.944000
127 108 1775638502.961000
133 108 1775638502.978000
141 110 1775638502.994000

STROKE 2
206 140 1775638503.217000
208 144 1775638503.260000
208 149 1775638503.277000
205 155 1775638503.294000
200 160 1775638503.311000
194 164 1775638503.327000
187 164 1775638503.344000
181 164 1775638503.360000
176 158 1775638503.377000
174 151 1775638503.394000
174 144 1775638503.410000
174 137 1775638503.427000
179 131 1775638503.444000
185 128 1775638503.460000
191 126 1775638503.477000
196 126 1775638503.494000
200 127 1775638503.510000
203 130 1775638503.527000
204 133 1775638503.543000
205 137 1775638503.560000
205 141 1775638503.577000
205 146 1775638503.594000
205 153 1775638503.610000

STROKE 3
206 153 1775638503.767000
206 141 1775638503.793000
206 134 1775638503.810000
210 129 1775638503.826000
215 125 1775638503.843000
221 125 1775638503.860000
228 125 1775638503.876000
234 125 1775638503.893000
237 127 1775638503.910000
240 133 1775638503.926000
241 139 1775638503.943000
241 145 1775638503.960000
241 151 1775638503.976000
241 156 1775638503.993000
241 159 1775638504.010000
239 161 1775638504.026000
238 163 1775638504.043000
238 163 1775638504.059000
238 164 1775638504.093000
239 164 1775638504.110000
243 165 1775638504.126000
248 168 1775638504.143000
253 171 1775638504.159000
258 176 1775638504.176000
263 183 1775638504.193000
265 191 1775638504.209000
266 199 1775638504.226000
266 207 1775638504.242000
260 214 1775638504.259000
253 218 1775638504.276000
243 220 1775638504.292000
233 220 1775638504.309000
223 212 1775638504.326000
217 202 1775638504.342000
215 192 1775638504.359000
215 183 1775638504.376000
222 177 1775638504.392000
230 173 1775638504.409000
238 172 1775638504.426000
247 172 1775638504.442000
252 172 1775638504.459000

STROKE 4
293 203 1775638504.661000
297 201 1775638504.825000
294 201 1775638504.841000
291 201 1775638504.858000
290 201 1775638504.875000
289 200 1775638504.891000

