STROKE 1
160 125 1775580958.578000
155 133 1775580958.620000
153 140 1775580958.636000
150 146 1775580958.653000
146 152 1775580958.670000
142 157 1775580958.686000
136 160 1775580958.703000
131 161 1775580958.719000
126 161 1775580958.736000
122 158 1775580958.753000
120 151 1775580958.769000
119 143 1775580958.786000
119 134 1775580958.803000
123 126 1775580958.820000
128 120 1775580958.836000
134 117 1775580958.853000
138 115 1775580958.869000
142 115 1775580958.886000
144 115 1775580958.902000
147 118 1775580958.919000
149 122 1775580958.936000
150 127 1775580958.952000
151 133 1775580958.969000
151 137 1775580958.986000
151 141 1775580959.002000
151 144 1775580959.019000
151 145 1775580959.036000
151 145 1775580959.052000
151 145 1775580959.086000
151 141 1775580959.102000
151 135 1775580959.119000
152 127 1775580959.136000
156 120 1775580959.152000
161 115 1775580959.169000
166 112 1775580959.185000
171 111 1775580959.202000
175 111 1775580959.219000
179 112 1775580959.235000
183 117 1775580959.252000
186 125 1775580959.269000
188 134 1775580959.285000
189 142 1775580959.302000
189 148 1775580959.318000
188 154 1775580959.335000
183 156 1775580959.352000
178 158 1775580959.368000
173 158 1775580959.385000
168 158 1775580959.402000
163 157 1775580959.418000
159 154 1775580959.435000
156 150 1775580959.452000
155 147 1775580959.468000

STROKE 2
155 88 1775580959.759000
157 88 1775580959.801000
163 91 1775580959.818000
171 96 1775580959.834000
182 102 1775580959.851000
197 110 1775580959.868000

