STROKE 1
168 168 1775892128.464000
159 157 1775892128.557000
159 150 1775892128.573000
163 143 1775892128.589000
167 138 1775892128.606000
171 135 1775892128.623000
175 135 1775892128.639000
179 135 1775892128.656000
182 138 1775892128.672000
185 141 1775892128.689000
187 146 1775892128.706000
189 149 1775892128.722000
189 152 1775892128.739000
190 153 1775892128.755000
190 153 1775892128.772000
191 152 1775892128.789000
193 147 1775892128.805000
197 139 1775892128.822000
202 133 1775892128.839000
207 131 1775892128.855000
210 131 1775892128.872000
213 133 1775892128.888000
215 140 1775892128.905000
217 148 1775892128.922000
217 158 1775892128.938000
217 169 1775892128.955000
217 179 1775892128.972000
217 189 1775892128.988000
217 198 1775892129.005000
214 205 1775892129.022000
210 211 1775892129.038000
205 216 1775892129.055000
197 219 1775892129.072000
189 220 1775892129.088000
178 221 1775892129.105000
167 221 1775892129.121000
157 217 1775892129.138000
148 209 1775892129.155000
141 199 1775892129.171000
136 185 1775892129.188000
133 169 1775892129.205000
132 150 1775892129.221000
134 131 1775892129.238000
142 115 1775892129.255000
150 104 1775892129.271000
159 98 1775892129.288000
169 97 1775892129.305000
190 97 1775892129.321000
201 101 1775892129.338000

STROKE 2
208 131 1775892129.629000
202 130 1775892129.671000
198 130 1775892129.688000
194 127 1775892129.704000
190 121 1775892129.721000
189 112 1775892129.737000
189 103 1775892129.754000
190 98 1775892129.770000
196 96 1775892129.787000
203 96 1775892129.804000
210 96 1775892129.820000
216 100 1775892129.837000
218 106 1775892129.854000
218 114 1775892129.870000
218 121 1775892129.887000
215 128 1775892129.904000
210 138 1775892129.920000
206 142 1775892129.937000

STROKE 3
219 130 1775892130.278000
218 125 1775892130.320000
218 134 1775892130.337000
218 147 1775892130.353000
218 163 1775892130.370000
220 178 1775892130.386000
222 193 1775892130.403000
224 204 1775892130.420000
227 211 1775892130.436000
232 213 1775892130.453000
237 214 1775892130.470000
249 218 1775892130.486000

