STROKE 1
122 180 1775905357.881000
112 173 1775905357.957000
112 169 1775905357.974000
112 163 1775905357.991000
112 157 1775905358.007000
112 152 1775905358.024000
115 149 1775905358.041000
120 147 1775905358.057000
124 147 1775905358.074000
127 147 1775905358.091000
129 147 1775905358.107000
131 148 1775905358.124000
133 151 1775905358.140000
134 154 1775905358.157000
134 158 1775905358.174000
134 161 1775905358.190000
134 163 1775905358.207000
134 164 1775905358.224000
134 164 1775905358.240000
134 163 1775905358.274000
136 158 1775905358.290000
140 154 1775905358.307000
146 150 1775905358.324000
152 146 1775905358.340000
159 145 1775905358.357000
166 145 1775905358.373000
170 146 1775905358.390000
172 151 1775905358.407000
173 156 1775905358.423000
173 160 1775905358.440000
173 164 1775905358.457000
172 168 1775905358.473000
171 171 1775905358.490000
169 174 1775905358.506000
166 178 1775905358.523000

STROKE 2
223 179 1775905358.680000
219 179 1775905358.723000
214 179 1775905358.740000
209 179 1775905358.757000
203 179 1775905358.773000
196 177 1775905358.789000
191 171 1775905358.806000
189 162 1775905358.823000
189 154 1775905358.839000
189 145 1775905358.856000
194 139 1775905358.873000
202 135 1775905358.889000
209 133 1775905358.906000
215 133 1775905358.923000
220 133 1775905358.939000
221 133 1775905358.956000
218 133 1775905358.990000
212 134 1775905359.006000
206 134 1775905359.023000
199 133 1775905359.039000
193 128 1775905359.056000
190 120 1775905359.073000
190 111 1775905359.089000
192 105 1775905359.106000
201 101 1775905359.122000
213 100 1775905359.139000
241 102 1775905359.155000
250 107 1775905359.172000

STROKE 3
243 153 1775905359.429000
245 146 1775905359.606000
246 144 1775905359.622000
247 144 1775905359.639000
247 144 1775905359.672000
244 145 1775905359.689000
242 146 1775905359.705000
241 146 1775905359.722000
240 146 1775905359.738000
241 146 1775905359.772000

STROKE 4
244 187 1775905359.979000
244 185 1775905360.171000
244 184 1775905360.188000
244 183 1775905360.204000
243 183 1775905360.305000

