STROKE 1
137 144 1775907907.306000
143 135 1775907907.348000
150 136 1775907907.365000
156 140 1775907907.382000
160 144 1775907907.398000
162 149 1775907907.415000
162 152 1775907907.432000
162 154 1775907907.448000
158 154 1775907907.465000
151 154 1775907907.482000
146 150 1775907907.498000
142 144 1775907907.515000
140 136 1775907907.532000
140 128 1775907907.548000
141 122 1775907907.565000
146 118 1775907907.581000
153 117 1775907907.598000
162 117 1775907907.615000
168 117 1775907907.631000

STROKE 2
192 116 1775907907.873000
205 111 1775907907.914000
210 114 1775907907.931000
214 120 1775907907.948000
216 126 1775907907.965000
216 133 1775907907.981000
216 138 1775907907.997000
210 142 1775907908.014000
202 144 1775907908.031000
196 144 1775907908.047000
191 144 1775907908.064000
189 143 1775907908.081000
189 139 1775907908.097000
190 136 1775907908.114000
195 134 1775907908.130000
202 133 1775907908.147000
206 133 1775907908.164000

STROKE 3
197 144 1775907908.789000
207 144 1775907908.846000
211 150 1775907908.863000
215 158 1775907908.880000
216 166 1775907908.896000
216 172 1775907908.913000
215 177 1775907908.929000
208 179 1775907908.946000
201 179 1775907908.963000
194 174 1775907908.979000
189 166 1775907908.996000
189 157 1775907909.013000
189 150 1775907909.029000
193 146 1775907909.046000
202 145 1775907909.063000

STROKE 4
243 120 1775907909.336000
232 117 1775907909.479000
234 114 1775907909.496000
236 113 1775907909.512000
238 113 1775907909.529000
238 113 1775907909.545000
238 113 1775907909.562000
238 115 1775907909.579000
238 116 1775907909.595000
237 116 1775907909.612000
236 116 1775907909.628000
237 116 1775907909.662000

STROKE 5
229 141 1775907909.870000
239 144 1775907910.079000
240 144 1775907910.095000
240 145 1775907910.128000
239 146 1775907910.145000
237 146 1775907910.161000
236 146 1775907910.178000
236 146 1775907910.194000

