STROKE 1
133 156 1775645072.611000
124 147 1775645072.706000
125 142 1775645072.722000
128 138 1775645072.738000
132 134 1775645072.755000
136 133 1775645072.772000
141 132 1775645072.788000
144 132 1775645072.805000
148 133 1775645072.821000
150 136 1775645072.838000
152 141 1775645072.855000
154 147 1775645072.871000
156 150 1775645072.888000
157 153 1775645072.905000
158 154 1775645072.921000
158 154 1775645072.938000
158 153 1775645072.954000
159 147 1775645072.971000
161 141 1775645072.988000
164 137 1775645073.005000
167 133 1775645073.021000
171 129 1775645073.038000
176 128 1775645073.054000
181 128 1775645073.071000
184 128 1775645073.088000
185 130 1775645073.104000
185 134 1775645073.121000
185 138 1775645073.138000
185 142 1775645073.154000
185 146 1775645073.171000
185 149 1775645073.187000
185 152 1775645073.204000
184 155 1775645073.221000
182 156 1775645073.237000
181 157 1775645073.254000
180 157 1775645073.271000
179 157 1775645073.287000
178 157 1775645073.304000
178 157 1775645073.371000
178 160 1775645073.388000
178 165 1775645073.404000
178 172 1775645073.421000
178 180 1775645073.438000
178 188 1775645073.454000
178 194 1775645073.470000
178 197 1775645073.487000
180 200 1775645073.504000
183 200 1775645073.521000
187 200 1775645073.537000
189 200 1775645073.554000

STROKE 2
227 131 1775645073.744000
220 125 1775645073.821000
218 125 1775645073.837000
216 126 1775645073.853000
215 129 1775645073.870000
215 133 1775645073.887000
215 139 1775645073.903000
215 144 1775645073.920000
216 148 1775645073.937000
216 152 1775645073.953000
216 155 1775645073.970000
216 156 1775645073.986000
212 156 1775645074.003000
209 156 1775645074.020000
206 156 1775645074.036000
204 156 1775645074.053000
204 156 1775645074.070000
204 154 1775645074.086000
204 153 1775645074.103000
205 152 1775645074.119000
208 152 1775645074.136000
210 152 1775645074.153000
213 152 1775645074.169000
215 155 1775645074.186000
216 163 1775645074.203000
217 172 1775645074.219000
218 181 1775645074.236000
218 191 1775645074.253000
218 198 1775645074.269000
218 204 1775645074.286000
218 208 1775645074.303000
218 209 1775645074.319000

STROKE 3
242 111 1775645074.477000
235 116 1775645074.536000
230 117 1775645074.552000
226 118 1775645074.569000
221 115 1775645074.586000
218 107 1775645074.602000
218 98 1775645074.619000
218 93 1775645074.635000
221 89 1775645074.652000
230 89 1775645074.669000
241 89 1775645074.685000
250 92 1775645074.702000

