STROKE 1
147 129 1775580898.932000
142 135 1775580898.991000
142 140 1775580899.008000
143 144 1775580899.024000
146 149 1775580899.041000
150 153 1775580899.057000
155 157 1775580899.074000
160 159 1775580899.091000
165 160 1775580899.107000
170 160 1775580899.124000
173 157 1775580899.141000
177 154 1775580899.157000
179 150 1775580899.174000
182 147 1775580899.191000
185 143 1775580899.207000
188 139 1775580899.224000
189 135 1775580899.240000
190 131 1775580899.257000
190 127 1775580899.274000
190 125 1775580899.291000
186 124 1775580899.307000
182 123 1775580899.324000
178 123 1775580899.340000
174 124 1775580899.357000
172 128 1775580899.373000
171 132 1775580899.390000
170 137 1775580899.407000
170 141 1775580899.423000
171 145 1775580899.440000
175 147 1775580899.457000
181 148 1775580899.473000
186 148 1775580899.490000

STROKE 2
200 118 1775580899.731000
187 119 1775580899.773000
182 119 1775580899.790000
177 119 1775580899.806000
172 119 1775580899.823000
169 116 1775580899.840000
168 109 1775580899.856000
169 100 1775580899.873000
176 91 1775580899.889000
182 86 1775580899.907000
187 85 1775580899.923000
190 85 1775580899.940000
193 87 1775580899.956000
194 95 1775580899.973000
195 103 1775580899.989000
196 113 1775580900.006000
198 121 1775580900.023000
199 126 1775580900.039000

STROKE 3
178 185 1775580900.263000
171 186 1775580900.339000
171 191 1775580900.356000
171 199 1775580900.372000
170 207 1775580900.389000
170 215 1775580900.406000
170 221 1775580900.422000
170 224 1775580900.439000
170 224 1775580900.456000
174 224 1775580900.472000
180 218 1775580900.489000
187 213 1775580900.505000
196 207 1775580900.522000

STROKE 4
207 188 1775580900.773000
205 193 1775580900.939000
205 191 1775580900.955000
207 188 1775580900.971000

STROKE 5
177 157 1775580901.362000
167 162 1775580901.404000
165 167 1775580901.421000
163 175 1775580901.437000
163 184 1775580901.454000
163 189 1775580901.471000

