STROKE 1
152 126 1775638429.524000
162 115 1775638429.567000
168 116 1775638429.584000
173 121 1775638429.600000
179 129 1775638429.618000
182 139 1775638429.634000
183 148 1775638429.651000
183 157 1775638429.668000
181 164 1775638429.684000
174 169 1775638429.701000
167 171 1775638429.717000
160 171 1775638429.734000
155 171 1775638429.751000
153 165 1775638429.767000
153 158 1775638429.784000
154 153 1775638429.800000
159 150 1775638429.817000
166 149 1775638429.834000
171 149 1775638429.850000
178 154 1775638429.867000

STROKE 2
206 120 1775638430.007000
203 126 1775638430.050000
203 139 1775638430.067000
203 155 1775638430.084000
203 172 1775638430.100000
201 190 1775638430.117000
198 205 1775638430.133000
193 218 1775638430.150000
187 226 1775638430.167000
179 231 1775638430.184000
171 232 1775638430.200000
161 232 1775638430.216000
153 227 1775638430.233000
148 220 1775638430.250000
148 211 1775638430.266000
149 204 1775638430.283000

STROKE 3
254 153 1775638430.440000
243 152 1775638430.466000
235 152 1775638430.483000
227 153 1775638430.499000
219 153 1775638430.516000
212 152 1775638430.533000
208 145 1775638430.549000
208 135 1775638430.566000
211 126 1775638430.583000
219 120 1775638430.599000
228 116 1775638430.616000
234 115 1775638430.632000
237 115 1775638430.649000
238 115 1775638430.666000
238 117 1775638430.682000
235 119 1775638430.699000
229 120 1775638430.716000
223 120 1775638430.732000
217 116 1775638430.749000
214 109 1775638430.765000
213 100 1775638430.782000
214 93 1775638430.799000
222 88 1775638430.816000
231 85 1775638430.832000
239 85 1775638430.849000
245 85 1775638430.865000

STROKE 4
286 170 1775638431.771000
286 162 1775638431.785000
286 155 1775638431.797000
283 151 1775638431.814000
281 151 1775638431.830000
281 150 1775638431.847000
280 150 1775638431.864000
280 154 1775638431.931000

STROKE 5
267 125 1775638432.604000
275 117 1775638432.664000
279 118 1775638432.680000
283 119 1775638432.696000
287 119 1775638432.713000
288 119 1775638432.730000
287 120 1775638432.763000
283 120 1775638432.780000
279 120 1775638432.796000
276 120 1775638432.813000
275 120 1775638432.829000
275 121 1775638432.846000

