STROKE 1
158 131 1775799111.253000
162 129 1775799111.348000
162 132 1775799111.364000
162 135 1775799111.381000
162 137 1775799111.397000
161 138 1775799111.414000
158 138 1775799111.431000
154 137 1775799111.447000
152 132 1775799111.464000
151 125 1775799111.480000
151 120 1775799111.497000
152 116 1775799111.514000
157 113 1775799111.530000
162 112 1775799111.547000
167 112 1775799111.563000
170 112 1775799111.580000
173 114 1775799111.597000
174 118 1775799111.613000
174 122 1775799111.630000
174 128 1775799111.647000
174 136 1775799111.663000
174 143 1775799111.680000
174 151 1775799111.696000
174 158 1775799111.713000
175 164 1775799111.730000
176 168 1775799111.747000
176 171 1775799111.763000
177 173 1775799111.780000

STROKE 2
164 152 1775799119.043000
169 145 1775799119.119000
171 146 1775799119.136000
173 148 1775799119.152000
174 151 1775799119.169000
174 155 1775799119.186000
174 159 1775799119.202000
174 164 1775799119.219000
174 168 1775799119.236000
173 172 1775799119.252000
170 176 1775799119.269000
167 178 1775799119.285000
164 179 1775799119.302000
160 179 1775799119.319000
157 179 1775799119.335000
155 177 1775799119.352000
154 172 1775799119.369000
153 166 1775799119.385000
153 161 1775799119.402000
153 157 1775799119.419000
154 154 1775799119.435000
156 152 1775799119.452000
159 151 1775799119.469000
160 151 1775799119.485000

STROKE 3
198 148 1775799120.042000
193 139 1775799120.101000
193 136 1775799120.118000
193 133 1775799120.134000
193 129 1775799120.151000
193 126 1775799120.167000
195 123 1775799120.184000
198 121 1775799120.201000
200 121 1775799120.218000
202 121 1775799120.234000
203 121 1775799120.251000
203 123 1775799120.267000
203 125 1775799120.284000
203 126 1775799120.301000
203 126 1775799120.317000
204 126 1775799120.334000
205 126 1775799120.350000
207 124 1775799120.367000
211 120 1775799120.384000
215 118 1775799120.400000
219 116 1775799120.417000
222 116 1775799120.434000
225 116 1775799120.450000
227 118 1775799120.467000
227 122 1775799120.484000
227 125 1775799120.500000
227 129 1775799120.517000
227 132 1775799120.533000
227 133 1775799120.550000
227 134 1775799120.567000

STROKE 4
232 106 1775799120.724000
222 109 1775799120.800000
219 109 1775799120.817000
216 108 1775799120.833000
215 101 1775799120.850000
214 93 1775799120.866000
214 84 1775799120.883000
217 77 1775799120.900000
222 74 1775799120.916000
229 73 1775799120.933000
245 73 1775799120.950000

