STROKE 1
139 164 1775799349.501000
139 161 1775799349.514000
139 158 1775799349.526000
141 156 1775799349.543000
144 156 1775799349.560000
147 156 1775799349.576000
149 156 1775799349.593000
150 156 1775799349.593000
154 156 1775799349.610000
158 156 1775799349.626000
160 159 1775799349.643000
162 163 1775799349.660000
164 167 1775799349.676000
164 172 1775799349.693000
165 178 1775799349.710000
165 183 1775799349.726000
165 187 1775799349.743000
164 191 1775799349.759000
160 193 1775799349.776000
157 195 1775799349.793000
153 195 1775799349.809000
150 195 1775799349.826000
149 195 1775799349.842000
148 190 1775799349.859000
148 186 1775799349.876000
149 183 1775799349.892000
152 182 1775799349.909000
155 182 1775799349.926000
157 182 1775799349.942000

STROKE 2
148 145 1775799350.216000
146 135 1775799350.229000
146 131 1775799350.242000
146 129 1775799350.258000
146 127 1775799350.275000
146 124 1775799350.292000
149 122 1775799350.308000
153 120 1775799350.325000
158 119 1775799350.342000
162 119 1775799350.358000
166 119 1775799350.375000
168 120 1775799350.392000
170 125 1775799350.408000
171 131 1775799350.425000
172 139 1775799350.442000
173 148 1775799350.458000
173 157 1775799350.475000
174 166 1775799350.491000
176 174 1775799350.508000
177 180 1775799350.525000
178 186 1775799350.541000
179 189 1775799350.558000
180 192 1775799350.575000
180 194 1775799350.591000

STROKE 3
205 153 1775799351.796000
204 157 1775799351.973000
203 157 1775799351.989000
202 154 1775799352.006000
202 152 1775799352.023000
203 151 1775799352.039000
205 151 1775799352.056000

STROKE 4
204 189 1775799352.795000
205 186 1775799353.055000
205 187 1775799353.071000
204 188 1775799353.087000

