STROKE 1
122 144 1775889828.844000
125 135 1775889828.861000
127 130 1775889828.878000
134 126 1775889828.895000
144 125 1775889828.911000
154 125 1775889828.928000
161 125 1775889828.944000
165 129 1775889828.961000
166 135 1775889828.978000
167 141 1775889828.994000
167 147 1775889829.011000
164 153 1775889829.028000
158 158 1775889829.044000
150 163 1775889829.061000
142 165 1775889829.078000
133 166 1775889829.094000
125 166 1775889829.111000
119 164 1775889829.128000
116 157 1775889829.144000
116 151 1775889829.160000
117 145 1775889829.177000
123 140 1775889829.194000
129 137 1775889829.211000
135 136 1775889829.227000
138 136 1775889829.244000
140 138 1775889829.261000
141 142 1775889829.277000
141 147 1775889829.294000
142 152 1775889829.311000
142 158 1775889829.327000
142 164 1775889829.344000

STROKE 2
178 133 1775889831.198000
185 122 1775889831.241000
190 122 1775889831.258000
196 125 1775889831.275000
202 129 1775889831.291000
207 134 1775889831.308000
211 139 1775889831.324000
212 143 1775889831.341000
212 147 1775889831.358000
212 151 1775889831.374000
209 154 1775889831.391000
204 157 1775889831.407000
199 159 1775889831.424000
194 160 1775889831.441000
190 160 1775889831.457000
189 160 1775889831.474000
188 160 1775889831.491000
188 160 1775889831.507000
188 159 1775889831.524000
188 158 1775889831.541000
188 159 1775889831.590000
188 164 1775889831.608000
189 171 1775889831.624000
190 178 1775889831.641000
192 186 1775889831.657000
194 192 1775889831.674000
198 195 1775889831.690000
202 195 1775889831.707000
208 195 1775889831.724000
221 194 1775889831.740000

STROKE 3
202 134 1775889831.948000
193 124 1775889832.007000
189 122 1775889832.024000
186 118 1775889832.040000
186 110 1775889832.057000
186 101 1775889832.073000
192 95 1775889832.090000
199 93 1775889832.107000
206 93 1775889832.123000
221 101 1775889832.140000

STROKE 4
224 140 1775889832.381000
224 137 1775889832.573000
224 134 1775889832.589000
224 131 1775889832.606000
225 130 1775889832.623000
226 130 1775889832.639000
226 130 1775889832.656000

STROKE 5
223 168 1775889832.879000
225 167 1775889833.072000
225 166 1775889833.089000
226 167 1775889833.122000

