STROKE 1
163 141 1775710747.400000
160 142 1775710747.478000
160 147 1775710747.494000
160 153 1775710747.511000
162 158 1775710747.527000
165 162 1775710747.544000
167 164 1775710747.561000

STROKE 2
197 137 1775710747.732000
201 141 1775710747.794000
203 147 1775710747.811000
204 155 1775710747.827000
204 163 1775710747.844000
203 169 1775710747.860000
198 173 1775710747.877000
191 175 1775710747.894000
184 175 1775710747.910000
176 174 1775710747.927000
171 169 1775710747.943000
170 163 1775710747.960000
170 156 1775710747.977000
173 153 1775710747.993000
178 152 1775710748.010000
183 152 1775710748.026000
188 155 1775710748.043000
190 161 1775710748.060000
191 170 1775710748.076000

STROKE 3
188 143 1775710748.415000
179 132 1775710748.442000
176 128 1775710748.459000
174 123 1775710748.476000
173 118 1775710748.492000
173 110 1775710748.509000
180 102 1775710748.526000
189 97 1775710748.542000
198 96 1775710748.559000
205 96 1775710748.576000
211 101 1775710748.592000
213 109 1775710748.609000
213 117 1775710748.625000
213 123 1775710748.642000
210 128 1775710748.659000
204 132 1775710748.675000
196 135 1775710748.692000
189 136 1775710748.709000
182 136 1775710748.725000
179 133 1775710748.742000
178 128 1775710748.758000
180 124 1775710748.775000
186 122 1775710748.792000
196 121 1775710748.809000
206 122 1775710748.825000
212 127 1775710748.842000

