STROKE 1
151 201 1775709801.309000
137 205 1775709801.352000
133 205 1775709801.369000
129 204 1775709801.385000
126 199 1775709801.402000
124 191 1775709801.421000
124 179 1775709801.435000
124 170 1775709801.451000
129 162 1775709801.468000
136 157 1775709801.485000
144 156 1775709801.501000
150 156 1775709801.518000
155 157 1775709801.534000
158 163 1775709801.551000
159 171 1775709801.568000
159 179 1775709801.584000
159 188 1775709801.601000
156 195 1775709801.618000
151 199 1775709801.635000
146 202 1775709801.652000
142 203 1775709801.668000

STROKE 2
214 190 1775709802.041000
205 200 1775709802.067000
199 206 1775709802.084000
192 211 1775709802.101000
186 214 1775709802.118000
181 214 1775709802.134000
179 210 1775709802.151000
178 202 1775709802.168000
178 192 1775709802.184000
183 182 1775709802.201000
190 173 1775709802.218000
197 167 1775709802.234000
204 164 1775709802.251000
208 164 1775709802.267000
211 164 1775709802.284000
212 168 1775709802.301000
212 175 1775709802.317000
211 183 1775709802.334000
207 191 1775709802.351000
203 198 1775709802.367000
201 201 1775709802.384000

STROKE 3
205 200 1775709802.607000
206 189 1775709802.633000
208 182 1775709802.650000
213 177 1775709802.667000
220 174 1775709802.683000
226 174 1775709802.700000
231 174 1775709802.717000
235 177 1775709802.733000
236 183 1775709802.750000
237 191 1775709802.766000
237 199 1775709802.783000
237 208 1775709802.800000
237 211 1775709802.816000

STROKE 4
246 158 1775709803.023000
238 159 1775709803.049000
230 164 1775709803.066000
223 168 1775709803.083000
217 170 1775709803.099000
213 170 1775709803.116000
212 165 1775709803.133000
212 154 1775709803.149000
213 143 1775709803.166000
222 133 1775709803.183000
234 125 1775709803.199000
250 125 1775709803.216000
261 125 1775709803.232000

