STROKE 1
139 146 1775580854.382000
131 134 1775580854.424000
131 131 1775580854.440000
131 129 1775580854.457000
134 128 1775580854.474000
138 128 1775580854.490000
143 128 1775580854.507000
148 133 1775580854.523000
152 138 1775580854.540000
153 143 1775580854.557000
154 147 1775580854.573000
154 150 1775580854.590000
151 152 1775580854.607000
146 153 1775580854.623000
141 153 1775580854.640000
135 152 1775580854.657000
130 148 1775580854.673000
127 143 1775580854.690000
125 137 1775580854.706000
125 130 1775580854.723000
125 124 1775580854.740000
129 118 1775580854.756000
135 115 1775580854.773000
138 114 1775580854.789000

STROKE 2
183 136 1775580855.064000
189 138 1775580855.123000
191 141 1775580855.140000
193 144 1775580855.156000
194 148 1775580855.173000
194 149 1775580855.189000
194 150 1775580855.206000
190 150 1775580855.222000
186 149 1775580855.239000
182 144 1775580855.256000
180 139 1775580855.273000
178 134 1775580855.289000
177 128 1775580855.305000
177 124 1775580855.322000
177 119 1775580855.339000
180 117 1775580855.355000
184 115 1775580855.372000
189 115 1775580855.389000
194 115 1775580855.405000
198 115 1775580855.422000
202 117 1775580855.439000
204 122 1775580855.455000
205 130 1775580855.472000
205 139 1775580855.488000
206 149 1775580855.505000
206 158 1775580855.522000
207 169 1775580855.539000
207 179 1775580855.555000
208 189 1775580855.572000
209 197 1775580855.588000
210 204 1775580855.605000
212 209 1775580855.622000
216 210 1775580855.638000
221 210 1775580855.655000
228 209 1775580855.672000
236 204 1775580855.688000

