STROKE 1
143 151 1775579796.958000
135 142 1775579796.984000
135 138 1775579797.001000
135 133 1775579797.018000
135 129 1775579797.034000
135 124 1775579797.051000
141 118 1775579797.068000
149 114 1775579797.084000
157 112 1775579797.101000
163 112 1775579797.118000
168 119 1775579797.134000
171 128 1775579797.151000
173 136 1775579797.167000
174 142 1775579797.184000
176 146 1775579797.200000
178 148 1775579797.217000
181 149 1775579797.234000
185 149 1775579797.250000
189 149 1775579797.267000
193 146 1775579797.284000
197 141 1775579797.300000
201 135 1775579797.317000
204 129 1775579797.334000
205 122 1775579797.350000
205 115 1775579797.367000
205 110 1775579797.384000
204 107 1775579797.400000
202 105 1775579797.417000
199 103 1775579797.433000
197 102 1775579797.450000
197 101 1775579797.467000

STROKE 2
207 89 1775579797.686000
194 94 1775579797.716000
188 95 1775579797.733000
183 97 1775579797.749000
179 97 1775579797.766000
176 97 1775579797.783000
175 96 1775579797.799000
175 91 1775579797.816000
178 86 1775579797.833000
183 81 1775579797.849000
188 77 1775579797.866000
192 74 1775579797.883000
196 72 1775579797.899000
199 72 1775579797.916000
201 74 1775579797.933000
203 81 1775579797.949000

STROKE 3
194 158 1775579798.189000
197 164 1775579798.232000
199 171 1775579798.249000
202 178 1775579798.266000
203 187 1775579798.282000
205 195 1775579798.299000
207 200 1775579798.316000
210 203 1775579798.332000
216 203 1775579798.349000
227 193 1775579798.365000
239 180 1775579798.382000
245 175 1775579798.398000

