STROKE 1
167 170 1775710310.694000
174 177 1775710310.771000
172 180 1775710310.788000
166 182 1775710310.804000
158 183 1775710310.821000
150 183 1775710310.837000
143 182 1775710310.854000
138 176 1775710310.871000
135 170 1775710310.887000
135 163 1775710310.904000
139 156 1775710310.921000
146 152 1775710310.937000
154 150 1775710310.954000
161 149 1775710310.970000
167 149 1775710310.987000
171 151 1775710311.004000
174 156 1775710311.020000
175 163 1775710311.037000
175 170 1775710311.054000
174 175 1775710311.070000
171 179 1775710311.087000
166 182 1775710311.103000

STROKE 2
175 173 1775710311.443000
174 158 1775710311.469000
176 153 1775710311.486000
182 150 1775710311.503000
190 149 1775710311.520000
198 148 1775710311.536000
205 148 1775710311.553000
210 149 1775710311.569000
212 155 1775710311.586000
212 161 1775710311.603000
212 167 1775710311.619000
209 173 1775710311.636000
203 178 1775710311.653000
195 182 1775710311.669000
187 184 1775710311.686000
179 185 1775710311.703000
173 185 1775710311.719000
169 183 1775710311.736000
168 181 1775710311.753000

STROKE 3
213 136 1775710312.043000
204 142 1775710312.085000
199 145 1775710312.102000
194 148 1775710312.119000
189 149 1775710312.136000
183 149 1775710312.152000
180 145 1775710312.169000
178 136 1775710312.185000
179 127 1775710312.202000
185 121 1775710312.219000
194 118 1775710312.235000
201 117 1775710312.252000
205 117 1775710312.268000
206 118 1775710312.285000
206 123 1775710312.302000
206 129 1775710312.318000
206 136 1775710312.335000
206 141 1775710312.351000

