STROKE 1
136 159 1775892152.278000
130 152 1775892152.338000
128 149 1775892152.355000
127 143 1775892152.372000
127 137 1775892152.388000
128 130 1775892152.404000
133 125 1775892152.421000
138 122 1775892152.438000
143 122 1775892152.454000
149 122 1775892152.471000
154 122 1775892152.487000
158 126 1775892152.504000
159 131 1775892152.521000
160 135 1775892152.537000
160 139 1775892152.554000
156 140 1775892152.570000
150 140 1775892152.587000
144 140 1775892152.604000
142 136 1775892152.620000
141 134 1775892152.637000
141 133 1775892152.654000
146 133 1775892152.670000
156 134 1775892152.687000
166 140 1775892152.704000
176 148 1775892152.720000

STROKE 2
166 138 1775892153.011000
171 124 1775892153.036000
177 123 1775892153.053000
184 123 1775892153.070000
191 123 1775892153.086000
196 127 1775892153.103000
200 134 1775892153.120000
200 142 1775892153.136000
200 148 1775892153.153000
199 154 1775892153.170000

STROKE 3
232 146 1775892153.360000
223 149 1775892153.403000
219 151 1775892153.419000
214 154 1775892153.436000
210 154 1775892153.453000
208 154 1775892153.469000
207 148 1775892153.486000
207 140 1775892153.502000
208 133 1775892153.519000
212 128 1775892153.536000
218 126 1775892153.552000
222 126 1775892153.569000
226 127 1775892153.585000
229 132 1775892153.602000
229 137 1775892153.619000
229 144 1775892153.635000
229 149 1775892153.652000

STROKE 4
233 143 1775892153.909000
237 127 1775892153.935000
239 123 1775892153.952000
244 121 1775892153.968000
250 121 1775892153.985000
257 121 1775892154.002000
264 124 1775892154.018000
268 132 1775892154.035000
268 141 1775892154.051000
268 150 1775892154.068000
265 159 1775892154.085000
261 164 1775892154.101000

STROKE 5
252 122 1775892154.293000
245 119 1775892154.318000
241 119 1775892154.334000
236 119 1775892154.351000
233 118 1775892154.368000
232 111 1775892154.384000
233 100 1775892154.401000
239 93 1775892154.418000
245 91 1775892154.434000
261 96 1775892154.451000

