STROKE 1
186 173 1775710466.508000
179 175 1775710466.568000
174 177 1775710466.585000
170 178 1775710466.601000
166 178 1775710466.618000
161 178 1775710466.635000
159 172 1775710466.651000
158 164 1775710466.668000
158 156 1775710466.684000
159 150 1775710466.701000
165 148 1775710466.718000
172 147 1775710466.734000
178 146 1775710466.751000

STROKE 2
169 125 1775710466.909000
166 112 1775710466.924000
166 102 1775710466.936000
168 95 1775710466.952000
176 92 1775710466.967000
182 91 1775710466.984000
189 91 1775710467.000000
194 91 1775710467.017000
198 91 1775710467.034000
199 96 1775710467.050000
199 104 1775710467.067000
199 116 1775710467.084000
199 127 1775710467.100000
199 138 1775710467.117000
200 147 1775710467.134000
201 153 1775710467.150000
203 156 1775710467.167000
205 158 1775710467.184000
206 159 1775710467.200000
207 161 1775710467.217000

STROKE 3
202 142 1775710469.836000
199 142 1775710469.913000
199 147 1775710469.930000
199 151 1775710469.946000
199 155 1775710469.963000
200 159 1775710469.980000
201 162 1775710469.996000
201 164 1775710470.013000
202 167 1775710470.029000
202 170 1775710470.046000

STROKE 4
231 139 1775710470.868000
232 140 1775710471.162000
231 140 1775710471.178000
231 140 1775710471.195000
231 139 1775710471.211000

STROKE 5
235 173 1775710473.298000
236 166 1775710473.541000
236 167 1775710473.558000
236 168 1775710473.574000
235 168 1775710473.591000
234 168 1775710473.608000
233 167 1775710473.625000
232 166 1775710473.641000
232 165 1775710473.658000
231 165 1775710473.742000
230 165 1775710473.758000
230 165 1775710473.774000
230 165 1775710473.808000

