STROKE 1
165 128 1775805527.593000
163 134 1775805527.685000
163 136 1775805527.687000
163 141 1775805527.702000
164 145 1775805527.718000
166 149 1775805527.735000
170 154 1775805527.752000

STROKE 2
186 133 1775805528.041000
192 133 1775805528.151000
195 137 1775805528.168000
196 141 1775805528.185000
197 145 1775805528.201000
197 149 1775805528.218000
197 152 1775805528.234000
195 155 1775805528.251000
192 156 1775805528.267000
188 157 1775805528.284000
185 158 1775805528.300000
182 158 1775805528.317000
180 158 1775805528.334000
177 158 1775805528.350000
175 157 1775805528.367000
174 155 1775805528.384000
174 153 1775805528.400000
174 151 1775805528.417000
175 149 1775805528.434000
177 149 1775805528.450000
180 149 1775805528.467000
182 149 1775805528.483000
184 149 1775805528.500000
185 149 1775805528.517000
186 150 1775805528.534000
186 152 1775805528.550000
186 154 1775805528.567000
186 156 1775805528.583000
186 157 1775805528.600000
186 159 1775805528.617000
186 160 1775805528.633000
186 162 1775805528.650000
186 165 1775805528.667000
186 168 1775805528.683000
187 173 1775805528.700000
187 179 1775805528.716000
187 185 1775805528.733000
187 191 1775805528.750000
187 197 1775805528.766000
185 202 1775805528.783000
183 206 1775805528.800000
181 208 1775805528.816000
179 210 1775805528.833000
177 210 1775805528.850000
174 210 1775805528.866000
171 210 1775805528.883000
167 210 1775805528.899000
164 206 1775805528.916000
161 202 1775805528.933000
157 196 1775805528.949000
152 186 1775805528.966000
149 170 1775805528.983000
147 150 1775805528.999000
147 133 1775805529.016000
147 119 1775805529.033000
147 109 1775805529.049000
147 100 1775805529.066000
147 94 1775805529.082000
148 89 1775805529.099000
150 87 1775805529.116000
154 86 1775805529.132000
159 86 1775805529.149000
172 89 1775805529.166000

STROKE 3
163 109 1775805529.489000
173 112 1775805529.565000

