STROKE 1
124 126 1775645032.306000
121 131 1775645032.348000
121 137 1775645032.365000
127 143 1775645032.382000
135 148 1775645032.398000
144 150 1775645032.415000
152 150 1775645032.432000
158 150 1775645032.448000
162 147 1775645032.465000
164 142 1775645032.481000
164 136 1775645032.498000
164 130 1775645032.515000
164 125 1775645032.531000
164 121 1775645032.548000
163 119 1775645032.565000
161 119 1775645032.581000

STROKE 2
194 125 1775645032.722000
184 126 1775645032.815000
185 130 1775645032.831000
188 135 1775645032.848000
190 139 1775645032.865000
191 142 1775645032.881000
191 145 1775645032.898000
191 147 1775645032.914000
189 148 1775645032.931000
185 148 1775645032.948000
182 148 1775645032.964000
181 148 1775645032.981000
180 147 1775645032.997000
180 145 1775645033.014000
180 145 1775645033.031000
182 144 1775645033.047000
184 144 1775645033.064000
185 144 1775645033.081000
186 147 1775645033.097000
186 153 1775645033.114000
187 162 1775645033.131000
187 172 1775645033.147000
187 181 1775645033.164000
187 189 1775645033.180000
187 195 1775645033.197000
187 199 1775645033.214000

STROKE 3
209 110 1775645033.372000
201 117 1775645033.430000
196 120 1775645033.447000
191 120 1775645033.464000
186 118 1775645033.480000
182 107 1775645033.497000
181 95 1775645033.513000
181 86 1775645033.530000
184 79 1775645033.547000
192 76 1775645033.563000
200 76 1775645033.580000
209 76 1775645033.597000

STROKE 4
221 123 1775645038.996000
223 120 1775645039.306000
223 120 1775645039.322000
223 121 1775645039.338000

STROKE 5
222 147 1775645040.893000
223 147 1775645041.202000
222 147 1775645041.219000
221 147 1775645041.235000
220 147 1775645041.252000
220 146 1775645041.269000
220 146 1775645041.285000

