STROKE 1
102 141 1775799417.030000
118 133 1775799417.107000
126 137 1775799417.124000
133 141 1775799417.140000
137 146 1775799417.157000
139 150 1775799417.174000
140 155 1775799417.190000
140 159 1775799417.207000
138 162 1775799417.223000
135 164 1775799417.240000
131 165 1775799417.257000
127 166 1775799417.273000
123 166 1775799417.290000
120 166 1775799417.306000
118 163 1775799417.323000
118 158 1775799417.340000
118 155 1775799417.356000
119 152 1775799417.373000
122 151 1775799417.390000
126 151 1775799417.406000
128 151 1775799417.423000
130 151 1775799417.440000
132 151 1775799417.456000
133 151 1775799417.473000
133 151 1775799417.489000
134 150 1775799417.506000
135 147 1775799417.523000
136 143 1775799417.539000
139 140 1775799417.556000
142 137 1775799417.573000
147 136 1775799417.589000
151 135 1775799417.606000
156 135 1775799417.623000
160 138 1775799417.639000
163 142 1775799417.656000
164 146 1775799417.672000
164 151 1775799417.689000
164 156 1775799417.706000
163 160 1775799417.722000
160 163 1775799417.739000
157 165 1775799417.756000
153 167 1775799417.772000
149 167 1775799417.789000
145 167 1775799417.806000
144 167 1775799417.822000

STROKE 2
133 156 1775799418.795000
135 152 1775799418.854000
135 155 1775799418.871000
136 156 1775799418.888000
137 158 1775799418.889000
139 162 1775799418.904000
144 167 1775799418.921000

STROKE 3
184 143 1775799421.956000
179 147 1775799422.067000
179 150 1775799422.083000
181 153 1775799422.100000
184 156 1775799422.116000
187 158 1775799422.133000
190 159 1775799422.150000
193 159 1775799422.166000
196 159 1775799422.183000
198 156 1775799422.199000
199 151 1775799422.216000
199 147 1775799422.232000
199 143 1775799422.249000
199 141 1775799422.266000
199 140 1775799422.282000

STROKE 4
218 144 1775799422.655000
227 143 1775799422.782000
227 146 1775799422.799000
227 150 1775799422.815000
227 155 1775799422.832000
227 160 1775799422.848000
227 164 1775799422.865000
223 167 1775799422.882000
218 168 1775799422.898000
212 168 1775799422.915000
206 165 1775799422.932000
203 161 1775799422.948000
201 158 1775799422.965000
201 157 1775799422.981000

STROKE 5
218 142 1775799423.239000
210 138 1775799423.348000
209 132 1775799423.364000
209 125 1775799423.381000
209 118 1775799423.397000
212 114 1775799423.414000
216 113 1775799423.431000
230 113 1775799423.447000
251 117 1775799423.464000

