STROKE 1
141 118 1775906694.518000
131 125 1775906694.559000
131 130 1775906694.575000
131 136 1775906694.592000
133 142 1775906694.609000
139 148 1775906694.625000
145 151 1775906694.642000
152 154 1775906694.659000
158 155 1775906694.675000
162 155 1775906694.692000
167 154 1775906694.709000
172 149 1775906694.725000
176 143 1775906694.742000
179 135 1775906694.758000
180 127 1775906694.775000
181 121 1775906694.792000
181 117 1775906694.808000
175 115 1775906694.825000
169 115 1775906694.842000
164 115 1775906694.858000
160 116 1775906694.875000
157 120 1775906694.891000
155 125 1775906694.908000
154 132 1775906694.925000
154 139 1775906694.941000
154 147 1775906694.958000
156 156 1775906694.975000
159 164 1775906694.991000
162 173 1775906695.008000
165 182 1775906695.025000
166 192 1775906695.041000
166 201 1775906695.058000
166 210 1775906695.075000
162 217 1775906695.091000
156 222 1775906695.108000
149 223 1775906695.124000
143 223 1775906695.141000
137 219 1775906695.158000
130 206 1775906695.175000
123 187 1775906695.191000
118 164 1775906695.208000
116 142 1775906695.224000
116 123 1775906695.241000
116 107 1775906695.258000
120 94 1775906695.274000
127 84 1775906695.291000
135 76 1775906695.307000
144 72 1775906695.324000
155 71 1775906695.341000
170 72 1775906695.358000

STROKE 2
198 120 1775906695.600000
190 122 1775906695.691000
194 126 1775906695.707000
198 132 1775906695.724000
202 137 1775906695.740000
204 142 1775906695.757000
204 146 1775906695.774000
204 149 1775906695.790000
200 150 1775906695.807000
195 150 1775906695.824000
191 150 1775906695.840000
189 149 1775906695.857000
189 147 1775906695.873000
189 146 1775906695.890000
189 145 1775906695.907000
190 145 1775906695.923000
192 145 1775906695.940000
196 149 1775906695.956000
199 160 1775906695.973000
201 173 1775906695.990000
204 186 1775906696.006000
205 198 1775906696.023000
207 206 1775906696.040000
207 212 1775906696.056000
208 214 1775906696.073000

STROKE 3
211 118 1775906696.232000
204 117 1775906696.307000
203 117 1775906696.324000
201 113 1775906696.324000
196 102 1775906696.340000
196 88 1775906696.356000
196 77 1775906696.373000
204 71 1775906696.389000
220 71 1775906696.406000

